,Unnamed: 0,category,text,star
19,19,food,"Lần đầu đến đây có lẽ là vào lúc đông nên đợi hơi lâu 1 tí, mình gọi 6 cái bánh gà và 4 nem cho 2 người. Bánh gà to ngập nhân nhưng ăn nhiều sẽ cảm thấy hơi ngán hoặc cũng có thể trước đấy mình đã ăn nhiều đồ rồi nên khi ăn cái này thấy cũng không có gì quá đặc sắc. Chắc là do quán đông nên khi mình xin thêm tương ớt thì bà chủ có hơi gắt . Nói tóm lại là ổn và mình sẽ quay lại lần sau nếu có thời gian :>",3
20,20,food,"Bánh gà ăn nóng ngon, để nguội ăn sẽ bị cứng và khô
Gà rán ăn khá ổn. Nói chung là ăn được nhưng không có gì đặc sắc",2
21,21,food,"Nghe danh đã lâu nên lần này mình ghé nếm thử. Ấn tượng đầu tiên là nhân viên now siêu đông 😂😂. Mình đến tầm 2 rưỡi chiều thì thấy đã đông rồi. Chỗ này nên mua về thì hơn. Chỗ ngồi cũng không có nhiều. Ở đây có tầm khoảnh 5 cô làm luôn tay ngồi vo viên, 1 cô đứng bán. Bánh gà giòn bên ngoài bên trong nhân thì đầy ắp thịt gà, cà rốt hình như có cả tiêu với hành tây nữa. Nói chung bánh ngon. Giá 5k/ cái. Ở đây có bán kèm nước nhưng mình chưa thử",3
22,22,food,"Hôm trước thấy có nhiều người chê bánh bây giờ vỏ dày cứng , mình cũng hoang mang . Nay tiện thể đi qua hàng đang vắng nên vào mua chục cái về ăn . 

Bánh mình thấy vẫn ngon )) Vỏ vẫn dày giòn như trước chứ có bị dày lên đâu . Vị vẫn cay cay nồng nồng tiêu rồi cà ri . Nói chung là vẫn rất ổn áp . 
Nhà mình gần nên toàn mua về , ăn vẫn ngon , trời nóng thấy các banh vẫn ngồi ăn rồi xếp hàng đông nghịt thấy bái phục luôn 😂 . 

Vẫn 5k/chiếc :) .",3
23,23,food,"Đặt 50 cái nhưng giao đến nhanh, bánh vẫn còn nóng",4
24,24,food,Càng ngày càng chán. Đặt đồ sau2p muốn đổi kêu làm hết rồi. Nhất quyết không cho đổi. Chủ quán kiểu nổi rồi không coi khách ra gì. Có ngày ăn mắm tôm cả quán,1
25,25,food,"Em đã từng đặt bánh ở cửa hàng rất nhiều lần , bánh ăn rất ok , e rất thích , nhưng hôm nay thật sự quán làm e ko hài lòng chút nào , hnay e có đặt 1 phần là 10 bánh , nhưng đến lúc nhận e chỉ nhận đc có 8 bánh , e có gọi điện cho bên goviet để xin cách phản hồi bên goviet nhưng bạn ý chỉ cho e sdt của quán , e có gọi nhưng ko ai nghe , thật sự k hài lòng tí nào , còn lại về bánh ăn thì vẫn rất ngon",2
26,26,food,Ngon dã man 😍😍😍,5
27,27,food,"Vị vẫn ngon nhưng bánh ngày càng dày, ăn mà nê vì bột",1
28,28,food,Bánh thì ok nhưng ghét nhất 2 bà bán nước. Ở nhà gọi now cho đỡ bực mình,2
29,29,food,"- Bánh mua tại quán vị trí khá đông nên phải sang hàng nước bên cạnh ngồi ăn nên cảm thấy khá không thoải mái ngoài ra còn phải gửi xe gần đó mà không có chỗ để xe. Bánh gà nhân gà băm tẩm ướp khá thơm hơi nhiều vỏ bánh nên hơi cứng nhưng khá dễ ăn nhất là mùa đông. Giá cả ok với 5 nghìn 1 chiếc so với chất lượng bánh là ổn đáng để ăn tuy nhiên chỉ nên đến mua mang về hay gọi ship, không khuyến khích ăn tại chỗ vì không gian không đủ tốt.",1
30,30,food,"Bánh gà ở đây to và ròn
Nem chua ở đây ngon và nở khá to",3
31,31,food,"bánh ráo dầu, ko bị dính nhiều dầu đọng nên cảm giác đỡ ngấy. bánh to giòn, rõ vị thịt gà. nhân gà tẩm ngon, lớp bột dày vừa phải. mua chục chiếc làm mồi cùng lon bia, ly rượu đúng hợp kakaka. giá hợp lý nên gọi ship cho đỡ mệt ^^",3
32,32,food,"Bánh gà Thần Thánh -172 Hồng Mai
Nghe danh quán đã lâu, thấy hiện suốt trên mấy trang ,nhóm về đồ ăn nên quyết tâm đi ăn thử.
Bánh giá 5k với giá này thì bánh gồm ức gà tiêu cùng lớp bột chiên giòn bên ngoài. Bánh ăn ổn nhưng các bạn nên thẩm 1-2 c thôi ăn nhiều là ngấy đó, nem chua rán ăn được. Nước chấm gồm tương ớt, tương cà và mayo, tương ớt khá cay.
Quán còn bán cả bánh chiên sơ, bạn nào thích có thể mua về tự chiên.
Điểm trừ là quán nước bên cạnh ))
Mùa này các bác cứ gọi ship là thích nhất.",3
33,33,food,"bánh gà siêu ngon, ngon nhất trong tất cả các hàng mình từng ăn. bánh to, đầy đặn và gia vị cực thơm. ngoài ra còn có cả nem chua ăn cũng rất ổn. mỳ ý bò sốt cà chua ăn cũng rất ngon và nhiều. 
quán cực kì đông khách nên nhiều khi đến muộn quá nên hết bánh huhu 😭.",5
34,34,food,"- vị trí: ngõ 172 hồng mai đi trên phố bạch mai rồi rẽ vào. quán hơi khó tìm vì nằm sâu trong ngõ
- mình đến ăn vào tầm chiều tối nên quá thực sự rất đông phải xếp hàng dài và chờ rất lâu mới mua được đồ ăn. Chỗ ngồi là ngoài trời bên ngoài quán bên nơi chế biến và chiên bánh. Mình ngồi ăn ở đấy thấy ngon nên còn quyết định mua thêm về nhà. 
- giá cả là 5k/ c bánh gà ngoài ra còn bán cánh và đùi vs 1 vài món khác nhưng mình ko ăn nên ko rõ giá cả. 
- bánh gà khá ngon chấm vs tương ớt và tương cà.
 Mình khuyên các bạn đến ăn nên đi sớm để tránh phải xếp hành chờ đợi",3
35,35,food,"Mình gọi ship now , khi nhận bánh vẫn nóng nguyên . Cảm nhận của mình là bánh ngon , to rẻ so với giá 5k .",5
36,36,food,"Bánh gà ngõ 172 Hồng Mai quá nổi tiếng với tất cả mọi người, từ già trẻ đến lớn bé rồi nhỉ 😀 
Dù là đông hay hè cũng đắt hàng hết. 
Đây là quán đầu tiên nghĩ ra món này cũng là quán ngon nhất luôn rồi. 

Bánh gà có nhược điểm là quá lắm dầu mỡ, nhưng cái vỏ giòn rụm cùng nhân nồng của tiêu, bột cà ri với phần thịt gà nhuyễn béo bở bên trong luôn bất chấp hết mọi thứ (cho dù nó có cay quá mức 😰) . 

Đợinđông nhưng làm không lâu đâu.
5k/cái",4
37,37,food,"Bánh gà vỏ rất giòn, không bị quá nhiều bột nên vỏ cũng dày vừa phải. Nhân gà mặn mặn được khá nhiều mà giá lại rẻ, chỉ 5k một chiếc nên rất thích hợp cho nhóm bạn tụ tập chém gió.
Điểm trừ nho nhỏ là không gian quán khá bé, không đủ chỗ để ngồi đông nên mua về có vẻ hợp lí hơn.
📍 Bánh gà thần thánh ngõ 172 Hồng Mai, Hai Bà Trưng, Hà Nội
💰 Bánh gà 5k/chiếc, phô mai que 6k/chiếc, nem rán 5k/chiếc",5
38,38,food,"Bánh gà thần thánh 172 Hồng Mai
Đây là lần thứ 2 mình gọi ship bánh ở đây về. Bánh khi nhận vẫn còn nóng hổi, ăn lúc đói thì ngon tuyệt cú mèo. Nay mình gọi 1 đùi gà chiên giòn, 3 bánh gà. Đùi gà chiên giòn vừa phải, không bị đỏ ở trong, vị ướp vừa miệng. Còn bánh gà vẫn giữ hương vị như cũ. Mình gọi lúc đói nên ăn hết sạch. Mình chỉ tin tưởng bánh gà ở 172 Hồng Mai thôi. Hi vọng quán sẽ giữ vững phong độ và có bán kèm theo đồ uống.",5
39,39,food,"Nghe bảo bánh gà thân thánh giá hạt dẻ liền phi đi ăn thử cho thoát lạc hậu. 2 đứa ăn tận 6 cái no lặc lè luôn ấy. Ấn tượng của mình với món này là nhiều bột, nên cx giòn, bên trong là 1 ít gà, ăn căn bản không khác gì là gà rán nhiều bôth là mấy. Được cái đồ ăn ra rất nhanh và sốt thì khá ổn nên ăn thấy rất hợp lí và hợp khẩu vị. Quán vỉa hè thôi nên giá cx bình dân, 5k/cái, thích hợp tu tập bạn bè trà đá chém gió lắm nha",3
40,40,food,"Thỉnh thoảng thèm cái của này một cách dã man nhưng buổi tối không đâu bán cả, quá buồn. 

Mỗi miếng bánh gà khá là to, chiên vàng ươm xinh đẹp, vỏ giòn tan và bên trong nhân cũng đầy đặn luôn. Ăn đã hơn nhai nem chua rán, cảm giác lắm thịt hơn. Mỗi bé 5k, ăn tầm 5 cái là ngán nên cũng chả đắt mấy, ngồi nhâm nhi thích nhắm luônnnn

Đó giờ toàn order qua Now nên chẳng hay cái quán mặt mũi ra sao, bữa đó thèm quá rủ bạn đi ăn mới biết tối nó hông có mở, buồn sâu sắc.",4
41,41,food,"Đặc điểm của bánh gà là khá nhiều thịt lại chỉ chiên khi có order nên luôn nóng hổi và rất hợp để ăn trong thời tiết mát mẻ. Một chiếc bánh gồm thịt gà xé tẩm ướp, bên ngoài là lớp bột giòn rụm. Tuy nhiên bánh có vị cari đặc trưng và tẩm ướp có phần hơi mặn nên không phải ai cũng thích khi ăn thử. Thậm nữa, với đặc trưng của món chiên ngập dầu, món này sẽ đôi phần dễ ngán. Với giá 5 ngàn/chiếc bánh khá đầy đặn, lạ miệng, chỉ ăn 2, 3 cái là đủ ấm bụng, món bánh gà này khá xứng đáng để thử.",5
42,42,food,"Bánh gà thần thánh
Hôm nay mình với người yêu mới được thưởng thức bánh gà thần thánh ngõ 172 Hồng Mai dù đã mấy lần đến nhưng quán đóng cửa mất
Cảm nhận đầu tiên là quán rất đông, cực đông. Phải xếp hàng để đến lượt. Bánh gà nóng hổi vừa thổi vừa ăn. Bánh ướp vừa miệng, giòn, nói chung là thần thánh. 😊😊
Lần đầu ăn cảm giác ngon tuyệt, điểm trừ duy nhất là chỗ ngồi hơi chật. Nhưng k sao đối với những đứa hay lê la vỉa hè như mình. Sẽ quay lại.",5
43,43,food,"Quán này ngay cạnh trường mình nên quá quen thuộc rồi :))) 
Bánh gà ở đây được đánh giá là ngon nhất, best nhất. Dù sau này có thêm nhiều chỗ cũng làm bánh gà nhưng vẫn thích hương vị ở đây nhất!
Bánh gà trước 4k/c, bây giờ 5k rồi, bánh to, vừa rán xong thơm lắm luôn, lớp bột bên ngoài giòn giòn còn bên trong là nhân gà nóng, mềm mềm chấm sốt hay tương ớt thì đỉnh luôn. Món này học sinh sinh viên ăn thích lắm nhé!!! Cứ chiều chiều hoặc đói là ra làm 3-4 cái đủ ngang bụng rùi!
Tuy nhiên ở đây mình chỉ thích bánh gà, thích chất lượng bánh thôi chứ không gian quan cực nhỏ, rất nhỏ, chỉ có vài cái ghế ngồi ở đường và rất hay đông, chỗ ngồi đất còn không sạch lắm, mà ra mấy lần toàn chưa có với hết, nên cũng hơi bực :)) 
Nói chung các bạn cứ mua về ăn cho tiện, hoặc đặt ship về ý, đỡ phải đi. Lớp mình liên hoan cũng hay đặt, ngon!
#ReviewbyHoangKieuLinh",4
44,44,food,"Bánh gà ngon nhưng không đến mức thần thánh ( nhận xét công tâm vì mình ăn ở vài chỗ khác rồi), ship đến vẫn còn nóng hổi, vỏ bánh giòn mỏng nhân ngon. Nếu được thì sẽ ủng hộ quán tiếp.",3
45,45,food,"Khồng biết đặt lần thứ mấy rồi nữa, yêu thương lắm",4
46,46,food,"Quán vẫn giữ tiền cho bạn, bạn đọc được thì liên hệ cho quán để lấy về nhé!",4
47,47,food,"Quán này phù hợp nhất là đặt ship nhé các bạn, mọi khi mình hay gọi ship, hôm nay tiện đường qua tận nơi mua. Đến nơi đang hí hửng mua bánh thì gặp ngay bà trông xe gắt liên tục vào mặt chi trỏ chỗ đỗ xe như thể mình thiếu tiền bà ấy vậy. Quyết định phóng thẳng ra quỳnh mai mua bánh, không mua ở đây về nhà ăn nghĩ lại chắc phát nghẹn ((",1
48,48,food,"Quà cũ, ăn hôi không hợp vị, giá cao",1
49,49,food,"Mình không ngại phải đợi lâu, đứng chờ cả tiếng cũng được 
Nhưng mình ngại cái cách quán xử lý đơn hàng kiểu đến sau lấy trước 
Mình đến sau thì thôi chịu khó xếp hàng tí không sao
Nhưng quán lại trả đơn một cách lồn tùng bậy 
Đứng đợi mãi vẫn không hiểu quán trả đơn kiểu gì 
Chỉ mong sao chủ quán có sắp xếp đơn hàng sao cho hợp lí",2
50,50,food,"Lần nào ăn cũng thấy ưng ☺️ 
Điểm trừ duy nhất là chỗ ngồi bé thậm chí thiếu chỗ trong lúc đông khách. Nên lựa chọn tối ưu của bọn mình là gọi về",3
51,51,food,Ngon mặc dù hơi xa ^^,3
52,52,food,Mỗi tội quá xa và quán ngồi ngoài đường thôi chứ ăn lúc nào cũng ngon luôn ý 😍😍😍 mình đi 2 người gọi 6 bánh gà 4 nem hết 50k thui mà ăn cũng no no bụng rồi. Sang hàng bên cạnh gọi 1 nc quất và 1 trà đào 17k quá chát mà bà bán nc còn đênh đá 🙃,4
53,53,food,Lần nào ăn cũng ngon 😁😁,5
54,54,food,"Mỗi lần mua về đều ngon , giòn , nhân đầy đặn . Ăn xong vẫn muốn ăn tiếp... Sẽ ủng hộ quán lâu dài .",2
55,55,food,"Bánh ngon, ship nhanh",2
56,56,food,"Gọi 15 cái bánh gà và 5 nem chua
Bánh gà nóng giòn ngon, mình ăn bị mặn, các bạn mình thì thấy vừa. Gà băm bên trong, tuy bánh chiên nhưng bên trong ăn mềm, đủ ẩm chứ không bị khô khốc. 
Nem chua rán gọi cho đủ tiền để dùng code giảm giá. Nem ở đây to, giòn. Điểm cộng là nem k bị hôi hay cháy nên ăm ngon. Cái này ăn đỡ mặn hơn bánh gà
Bánh gà ship trong túi giấy nên mình khá thích, nhưng nem lại dùng hộp xốp :( nếu mà dùng túi giấy hết thì sẽ tốt hơn.
Ship khá lâu, Từ Hồng Mai sang đầu Minh Khai mà đợi lâu phết. Được cái đến nơi thì đồ ăn vẫn nóng.",4
57,57,food,"Sẽ là khách hàng thường xuyên của quán!
Ngon, chất lượng, nóng giòn và đúng hẹn!",4
58,58,food,"Bánh gà ở đây thật sự rất ngon. Vỏ giòn không bị ngấy, k bị ngấm dầu mỡ. Nhân cũng đầy đặn, có vị riêng. Nhưng mấy người bán nước và trông xe ở đó thật sự rất quá đáng. K phải người của quán mà là những người dân bán nước ké ở đó. Đến ăn mà không gọi nước là bị thái độ liền. Lườm , xéo mắt xong nói đểu. Thậm trí còn bị đuổi k cho ngồi . Có lần mình cũng hỏi cô chủ quán bánh gà rằng mình chỉ ăn bánh k gọi nước thì có được ngồi ở đây không. Cô trả lời rất nhỏ nhẹ với mình rằng. Quán cô hết chỗ rồi con thông cảm gọi cốc trà đá thôi cũng dc :((. Nhìn cô cũng thấy bất lực với họ lắm. Nhưng mình cũng mong quán giải quyết được tình trạng này. Nước uống thì không ra gì, khá đắt, uống hút thì dùng lại. Thấy rõ đầu ống bị người khác cắn dẹt ra trước rồi.... Nhưng k nói gì được. K gọi nước thì k có chỗ ngồi. Mà ý kiến thì chắc các cô kiểu cầm cốc đáp vào mặt luôn. Lúc đầu thì niềm nở. Bán được xong cốc nước hay gọi ít nước là bị thái độ liền. Mình còn chưa uống được chút nào đã xách cặp mình rồi đuổi ngồi như này như kia để người mới vào. Cũng nhật sự làm mình rất khó chịu.
Nhưng nói chung . Mình vẫn sẽ ủng hộ. Vì bánh ở đây rất rất ngon...",3
59,59,food,"Bánh ăn thì cũng ngon, nhưng ko mua kèm nước thì ko đc ngồi còn bị đùn đẩy hết chỗ này sang chỗ khác)))) Không phải tiếc tiền nước mà trước đến đây uống nước xong mình thấy râm ran đau bụng. CẠCH không baoh tận nơi mua nữa mà có lẽ đặt ship thôi vì dc cái dễ ăn lắm))))",3
60,60,food,"Lần đầu ăn bánh gà ở đây thật sự là cảm thấy những quán bánh khác rất là chán. Bánh ở đây chiên rất giòn, hầu như k thấy dấu vết của dầu mỡ, thịt nhiều, ăn rất là ngon và không có cảm giác ngấy. Cơ mà quán mở muộn quá với đóng của cũng sớm nữa, có mấy lần tầm 6 rưỡi mình đặt bánh toàn bị thông báo hết bánh, hy vọng quán có thể làm bánh nhiều nhiều hơn chút, mình nghĩ chắc không phải mỗi mình mình hy vọng như vậy đâu nhỉ. Sẽ ủng hộ quán dài dài",5
61,61,food,"Hai bạn gái đến quán ăn làm rơi ví, quán có nhặt được, nếu đọc được tin này hai bạn liên hệ với quán để lấy lại nhé!",5
62,62,food,"Cũng nghe danh tiếng bánh gà Hồng Mai nên tới ăn. Nhưng thực sự thất vọng với phong cách phục vụ, bán hàng ở đây. Ờ mình công nhận là đông khách nhưng cũng k đồng nghĩa có quyền k xem khách ra gì đâu nhé. Bỏ tiền ra mua chứ k phải đứng xếp hàng đi ăn xin Bt đi ăn nếu để khách đợi lâu còn phải xin lỗi đằng này còn thái độ nói muốn ăn gì thì cũng phải đợi 45 phút không phải cứ muốn là đc ngay. Mà mình có giục hay nói gì đâu chứ. Lúc về còn văng tục chửi khách trước mặt bao nhiêu người vì mình để xe. Trong khi đó k có chỗ để xe nên mình chỉ để lề đg. Đây là lần đầu và cũng là lần cuối.",1
63,63,food,"Bánh gà hồng mai mình đã ăn rất nhiều lần ko chán luôn ấy ạ huhu, ăn nhiều nơi r mà vẫn phải quay về ăn bánh gà, ko chỉ thế cánh vs đùi rán cx ngon luôn, ko bị ngấy ngấy mỡ mỡ đâu ý, ăn mãi ko chán, gà mềm ơi là mềm, má ơi 😭 cái tên nói lên tất cả là có thật, mỗi tội điểm trừ chút là chỉ có gọi về là thoải mái nhất chứ chỗ ngồi cx hơi hạn hẹp ạ, nhưng ngon vẫn phải triển thoai ❤️❤️❤️ điểm 10 cho chất lượng ạ !",5
64,64,food,"Ăn quá nhìu rùi, khen quá nhìu rùi, ko còn biết nói thêm gì nữa vì đây là món khoái khẩu của mình 😍... Tầm chiều quán đông kinh khủng, chờ khá là lâu nhưng biết làm sao khi toàn thèm ăn về buổi chiều 😂, cũng thông cảm vì đứng nhìn thôi mình cũng hoa mắt chóng mặt 😵... Bánh ngon nên những thứ khác bỏ qua được hết 👌🏻👌🏻👌🏻...",4
65,65,food,"Món này hot quá mà trưa nay mới có dịp gọi về. Mới cắn được miếng đầu mà ai cũng tấm tắc khen bánh gà ngon dã man, mải ăn còn ko buồn chụp ảnh. Bánh đẫm thịt, ko bị bở, thơm mùi nghệ. Mặc dù được ship trước giờ ăn trưa 1 tiếng nhưng vỏ bánh vẫn còn giữ nguyên được độ giòn rộp. Bánh ko hề ngấy chút nào đâu mình ăn liền 3 cái mà còn thòm thèm. Ớt chấm cũng ngon cay xè lưỡi ăn vào ngày rét như hôm nay rất hợp. Giá thì có 5k/bánh ăn còn ngon mà rẻ hơn kfc. Ngoài ra mình còn gọi thêm nem chua và mỳ ý, nhưng mà ko thích lắm, ăn cũng bình thường.",5
66,66,food,"Ăn quá nhìu rùi, khen quá nhìu rùi, ko còn biết nói thêm gì nữa vì đây là món khoái khẩu của mình 😍... Tầm chiều quán đông kinh khủng, chờ khá là lâu nhưng biết làm sao khi toàn thèm ăn về buổi chiều 😂, cũng thông cảm vì đứng nhìn thôi mình cũng hoa mắt chóng mặt 😵... Bánh ngon nên những thứ khác bỏ qua được hết 👌🏻👌🏻👌🏻...",5
