,Unnamed: 0,category,text,star
12,12,vegetarian,"#late #vegan #eatout and #movie all #alone felt so #strange
Sau một ngày buồn và mỏi mệt, cuối cùng cũng được quay lại quán chay gần nhà để hoàn thành lịch trình chay tịnh hàng tháng. Gần 8h30 mới về tới nơi, và thật may, buổi tối mọi người đi ăn đông vui hơn lúc trưa. Khi mình đến thì mọi người cũng ăn sắp xong, nhưng tất nhiên lúc đó tất cả vẫn ngồi đó, những chỗ đẹp nhất, cùng nhau...mình lại lủi thủi tìm 1 góc khuất trên tầng để ngồi. Lúc mình bắt đầu ăn, thì cũng là lúc mọi người về dần, bàn ghế cũng bắt đầu được lau dọn. Không rõ lúc trưa và khi mới bắt đầu bữa tối thế nào, nhưng lúc mình đến, có những đĩa chỉ còn lại giềng, gừng, sả, hay lèo tèo vài cọng mỳ xào rau nấm, vài miếng su su luộc, chút miếng ""liêm sỉ"". Cũng dễ hiểu thôi, vì giờ đấy nhiều nơi người ta ngủ được 1 giấc đẫy rồi!
Cũng may, chắc do trời thương, vừa định lên tầng thì có chị nhân viên mang ra 1 đĩa nem chay nóng hổi #fried vegan #springrolls. Rồi lúc sau lại có thêm món nấm đùi gà xốt tiêu #sautéed #king #oyster #mushrooms with #black #pepper #sauce ngon tuyệt. Ăn mà thấy ấm lòng #solace.
Vậy là sự thật vẫn thế, không có gì thay đổi, dù có chay hay low carb thì cứ khi buồn, khi trống rỗng là phải ăn thật nhiều để quên đi mọi thứ. Là người vào cuối cùng và cũng ra cuối cùng luôn, ăn liên tục, ăn hết cả suất của nhân viên, ăn trước nhân viên mà lại đứng dậy sau tất cả họ. Một mình ngồi 1 bàn to, tưởng sẽ cô đơn lắm, mà may có mọi người ngồi nói chuyện, cười đùa bên cạnh khiến mình thấy được động viên hơn rất nhiều. 
Ăn xong, trả tiền thì bất ngờ vì chỉ phải trả 50k, trong khi giá ghi trên bảng là 80k. Hỏi ra thì anh thu ngân nói vì mình đến cuối, đồ ăn còn ít nên chỉ lấy vậy! Ôi, ít nhưng cũng được an ủi, cũng vẫn được 3 đĩa. #$2 for #3 #dishes. 
Có thể ăn muộn nên số lượng món không được đầy đủ thật, nhưng tất cả đều được nấu rất vừa. Tất nhiên với người không ăn cơm thì có thể hơi đậm đà chút, nhưng thứ tình cảm mặn mòi đấy thật sự vô cùng dễ chịu #pleasing #spices of #love in #culinary #art.
Không gian quán thoải mái so với lượng khách thực tế. Chỉ cần có phương án nào đó giúp dễ dàng tìm địa chỉ chính xác nhanh chóng hơn thì sẽ rất tuyệt vời.",5
13,13,vegetarian,Chất lượng phục vụ kém. Đến quán ăn gọi nem để tủ đá; rán lại vẫn lạnh toát bên trong; không khí quán chay không yên tĩnh; nhân viên tán chuyện cười nói ầm ầm; rao hàng thiếu món nhưng khi thông báo với nhà hàng thì bảo để lần khác bù vì giao luôn sợ tốn 20k tiền grab trong khi chỉ giao hàng cách quán có 300m. Đồ ăn được nhưng chất lượng phục vụ quá bức xúc. Giá nhà hàng nhưng dịch vụ kém hơn hàng cơm bụi,2
14,14,vegetarian,"Ốm mấy hôm nay nên ko nấu ăn được, trong đầu nghĩ thôi kiếm cái j cho no bụng rồi uống thuốc.
Gọi cơm lúc 1h 30, 30 phút sau cơm tới
Vì chưa ăn cơm chay bao giờ nên nghĩ chắc cũng bình thường. Gọi cơm sốt đậu nấm 35k. 
Nhận hàng, ấn tượng đầu tiên là hộp cơm rất đẹp. Mở ra bên trong có đậu sốt nấm, bí luộc, rau cải xào, chuối đậu, 1 nem chay nhân đậu. Cơm nóng, đồ ăn vừa miêng. Thường thì ko bao h ăn hết 1 xuất cơm nhưng hnay chén bay
Thực sự là ngon và rẻ nữa
Ăn hết rồi mới bình luận, nên chẳng chụp đc ảnh 
Sẽ ủng hộ dài dài",5
15,15,vegetarian,"Mình thấy rất tuyệt. 
Sự yên tĩnh và những bản nhạc của nhà hàng làm mình cảm thấy tâm yên bình hơn...
Cảm thấy một sự nhẹ nhàng, tĩnh lặng...",5
16,16,vegetarian,Đồ ăn ngon miễn chê lun ạ. Từ trước đến giờ toàn sợ đồ chay vì ăn vị có nhiều hương liệu ghê. Nhưng sao ăn nhà hàng mình ngon qué. Giá cả hợp lí mà lại còn ngon nx. Chưa kể 2 cô bác chủ quán thân thiện miễn chê. 2 cô chú theo đạo Phật nên mn cứ yên tâm đến ăn và tận hưởng ko gian thanh tịnh của nhà hàng. Tuần nào cx phải ghé qua 1 lần để dc ăn healthy hihi. Nhà hàng còn hay tổ chức những buổi sinh hoạt hoặc học TA miễn phí nx... 😍😍😍,5
17,17,vegetarian,Phút ngẫu hứng của thực khách.,2
18,18,vegetarian,"Quán Thiên Hương gần nhà mình trong khu đô thị Định Công, là khách quen từ lâu rồi mà giờ mới review :) Các món ăn ở đây rất ngon miệng, được trình bày đẹp và quan trọng nhất là sạch sẽ, có thể cảm nhận được cái tâm của người chế biến món ăn chứ không phải làm ồ ạt cẩu thả như các quán ăn bình dân. Chủ quán và nhân viên thì nhiệt tình và quan tâm nhứt mình từng gặp. Sẽ còn quay lại dài dài. Ai muốn ăn nhiều rau và ngũ cốc hơn, đổi gió khỏi các món thịt cá thì qua đây nhé ^^",5
19,19,vegetarian,"Mình đã thử các món bún, phở, mì ở đây. Mình thấy đều ngon, hợp khẩu vị. Ngoài việc là món chay thì quán còn sử dụng các loại bún lứt, mì lứt, rất dễ ăn.
Sữa gạo lứt đặc, thơm, không bị loãng như một số nơi khác mình từng mua.

Quán sạch sẽ, nhân viên dễ chịu. Vị trí nội khu Gardenia nên bên ngoài có thể nhiều người chưa biết đến.",5
20,20,vegetarian,"Đồ ăn ngon miệng bắt mắt,đa dạng và rất hợp khẩu vị nhân viên phục vụ chu đáo nhiệt tình, không gian tạo cảm giác dễ chịu.
Sẽ quay lại.",5
21,21,vegetarian,"Ăn nhiều quán chay lắm rồi nhưng chỉ trung thành với quán nè vì gần nhà và suất cơm ở đây thấy dễ dễ ăn, nhẹ nhàng và ko nhiều dầu mỡ như các quán khác^^",5
22,22,vegetarian,"Quán có món ba chỉ chay nghe lạ mà ăn công nhận lạ mà ngon thiệt. Gọi 1 đĩa mà vèo cái hết bát cơm phải xin thêm, mà phục vụ rất chu đáo .",5
23,23,vegetarian,"Món thịt ba chỉ chay, gà chay ở quán rất ngon",5
24,24,vegetarian,"Quán phục vụ rất chu đáo. Tặng thêm cả chai nước lavie khi đặt suất cơm 40k nữa. Thức ăn lúc nào cỹng có dưa hấu tráng miệng, gói đẹp, sạch sẽ, khôg bị lẫn đồ ăn với cơm. Rất tinh tế khi tặng thêm bài kệ trước khi ăn . Mô***",5
25,25,vegetarian,"Mê món cơm nấm giò kho tộ ở quán, thơm, ngon, nêm vừa ăn, ăn cùng cơm thì quá tuyệt .",5
26,26,vegetarian,"Thực đơn đa dạng, giúp khách có nhiều sự lựa chọn. Nguyên liệu tươi, nêm vừa đủ. Phục vụ chu đáo .",5
27,27,vegetarian,"13. Bữa cơm trưa thanh đạm, đặt cơm bên Tiểu Ngọc chưa bao giờ thất vọng. Đóng gói cẩn thận, sạch sẽ. Mình hài lòng .",5
28,28,vegetarian,"Ăn hoài không chán , cơm ngon , đồ ăn chất lượng . Có hoa quả tráng miệng đi kèm , quá ấn tượng.",5
29,29,vegetarian,"Đặt phần cơm quá chất lượng , hình thức bắt mắt , độ nêm vừa miệng , ship nhanh . Mình hài lòng.",5
30,30,vegetarian,"Thực đơn của quán rất đa dạng, toàn món lạ miệng, ăn cả tháng vẫn chưa hết các món , món chay đa dạng thật.",5
31,31,vegetarian,Ngon thế này thì buổi trưa chuyển sang ăn chay luôn.,5
32,32,vegetarian,"Món ăn ngon, rất vừa miệng . Sẽ đặt thường xuyên 😚",5
33,33,vegetarian,"Chưa ăn cơm chay ở đâu mà xuất sắc như ở Tiểu Ngọc. Quán bán có tâm thật sự, ngoài đồ ngon, gạo mềm, ngon nhất là gạo lứt đó. Phần ăn thịnh soạn còn có là trái cây thay đổi đi kèm. Rất là ngon luôn.",5
34,34,vegetarian,Nhận phần cơm chay mà cứ ngỡ được ăn cơm thịt thịnh soạn và đẹp mắt quá. Vị chay thôi mà sao giống đang được ăn đồ cao lương mỹ vị vậy. Giống hệt đồ đạm luôn. Ngon vậy thì vài ngày phải ăn chay mới được.,5
35,35,vegetarian,"Từ ngày được rủ ăn chay đến giờ, tự dưng thành thói quen. Bản thân không thuộc tuýp người thích ăn chay, vậy mà giờ 1 tuần là ăn chay 2 bữa. Riết thành quen à. Ăn chay thấy nhẹ bụng mà lại thoải mái.",5
36,36,vegetarian,"Mùng 1 chỉ ăn đơn thuần chay thế này thôi, nhẹ nhàng , tĩnh tâm và thanh đạm.",5
37,37,vegetarian,Hộp cơm 40k mà toàn rau lèo tèo được đúng một miếng đậu với bí ngô và chuối xào vớ vẩn. Mua ở đây nhiều lần nhưng chưa bao giờ thấy hãi như lần này. Đã thế cơm còn cứng ngắc và ko cho canh. Cạch đến già!!!,1
38,38,vegetarian,"Ăn dứt miệng thì ĐI NGOÀI tiêu chảy ôm nhà vệ sinh luôn. Sợ chưa từng thấy.

Quên mất mình k chụp hộp cơm đã nhận. Chỉ chụp đc bill. Mọi hôm đặt foody thì xem review cẩn thận, hnay đặt qua now liên kết shopee để được giảm giá mà cg vội nên k check lại.

Hậu quả là một hộp cơm lèo tèo vài va miếng, hổ lốn, đồ ăn cũ, nguội ngắt và có vị chua.",1
39,39,vegetarian,"Hộp cơm 40k mình vừa order qua Now ở quán. Toàn rau xào và rau kho, được 4 miếng đậu với 2 miếng chả viên + 1 túi canh. Biết là mua online cơm xuất thì không có được lựa chọn nhưng chưa bao giờ cảm giác bực bội khi mua hàng như vậy!! Chất lượng quá kém!!!",1
40,40,vegetarian,"Trước mình vẫn hay qua quán ăn,đồ nóng,hấp dẫn.Nay gọi ship về,dồi nguội lạnh dai nhách chắc cắt luôn k thèm rán lại, giò ăn ko có vị thơm,vỡ,bò trộn thì mặn... hãi luôn ko bgio dám gọi nữa",2
41,41,vegetarian,"Xuất 30k được 2 miếng đậu phụ, 2 miếng đậu nhân. 1 miếng chả, 1 cái phở chay😑 ship 20. 50k xuát này đây. Chưa bao giờ phải bình luận chê 1 chỗ nào như này. Gọi điện cho quán thì ""chị gọi cho cái chị vừa ship ấy. C ấy gắp chứ em k biết"" 😑😑😑😑😑😑😑😑",1
42,42,vegetarian,"Mình ăn ở đây 2 lần, quán ăn đồ uống phong phú, giá cả bình dân, cơm suất có đồ tráng miệng, nhiều đồ ăn phong phú, bánh bao ngon nhưng bún miến ở đây mình đều không thích.",3
43,43,vegetarian,"Hàng buffet này nằm trong ngõ nên nếu không để ý sẽ khó tìm. Không biết cơ sở khác thế nào nhưng bên quán thánh không gian khá bé, mấy bàn chắc chỉ chứa đc hơn chục người.
Ngày rằm mùng một có buffet chay 99k/ người không phải là rẻ nhg cũng hợp lý, các món đa dạng, tất nhiên không thể nhiều như buffet thường 2-300k rồi
Mình không ăn ở quán mà mua mang về, các món như ảnh kia tổng cộng 100k mà 4 người ăn :))) à mua mang về thì tính 15k/ lạng
Đồ chay ở đây khá vừa miệng, mấy đứa ăn xong còn bị nghiện chỉ mong đến 15 mùng 1 để ăn :))))
Ngoài ra còn bán theo suất 30k được tặng chè bí đỏ nữa ạ",3
44,44,vegetarian,"- Hàng này nằm trong ngõ của phố Quán Thánh, đối diện là phố Đặng Tất, hay nói chính xác hơn là đối diện Tiệm bánh Vinh Tẩm
Chính vì hàng này nằm trong ngõ, nên KH chủ yếu của Loving Hut fai là những người yêu thíc quán thật sự, truyền tai nhau tới đây ăn (và mình cũng là 1 trong số nvay, mình đc bà chị gthieu cho hàng này, và thành Khách quen luôn đó 🤗)

- Đồ ăn của quán tương đối ổn, nguyên chất, sạch. Nhà mình bữa nọ tới thì gọi 1 bữa cơm (món ăn tùy chọn trong menu). Có gọi giò chay, nem Hải sản, món giả Rồi, Gà quay Bắc Kinh với gọi mấy cái nộm, rau và canh.
Thì thấy ngon nhất là Gà quay Bắc Kinh vì nước sốt siêu ấn tượng, decor cầu kì đẹp đẽ giống y như miếng đùi gà thật íiii 😆 Mỗi tội món này hơi mặn 1 chút thôi, ăn vs cơm là ngon",4
45,45,vegetarian,Mình hay đổi món bằng cách ăn cơm chay ở đây. Giá cả bình dân mà gọi suất cũng có bn là món. Lại còn có chè tráng miệng theo mùa. Và m thích sữa đậu nành ở đây tự làm nên rất béo và thơm,3
46,46,vegetarian,"Loving Hut - 192/4 Quán Thánh💋💋💋
Mình hay mua cơm chay suất ở đây về ăn, ngày rằm mùng 1 quán còn có buffet 99k. Suất ăn khá đầy đặn, thik ăn giò thơm mùi lá chuối lắm. Bonus suất thêm canh và chè đậu",3
47,47,vegetarian,"Quán nằm ở ngõ 192 chứ không phải ngõ 4 -.- Hình như ai cũng nhầm địa chỉ nên đến ngõ 4 hỏi quán chay là ai cũng biết
Không quá khó tìm quán, quán không rộng rãi lắm
Nhiêm viên lẫn chủ quán đều không được nhiệt tình
Nói thật là bún có nước dùng ăn khá ghê 😭😭😭
Cơm không được đa dạng món và cũng không ngon lắm
Được tặng kèm 1 nem và 1 chè bí đỏ (chè bí đỏ ăn cũng vị hăng hăng lợ lợ thế nào ấy)
Không biết lý do gì để quán được đông khách luôn ấy 😩😩😩",2
48,48,vegetarian,"mình được một ng bạn trong lớp giới thiệu ra đây ăn và cũng từ đây mình mới biết ăn chay là gì:))
quán khá bé, chỉ có 1 tầng thôi, bà chủ hơi khó tính xíu, hơi quát to, quán nhìn hơi lộn xộn.
về đồ ăn thì món nào mình cũng ưng hết, ăn ngon đậm đà và mình cảm giác như đang ko ăn chay ý, ăn y như bình thường, thịt thà các thứ vị giống thật dã man, mình ngạc nhiên luôn :))
thích nhất món bún trộn, nước trộn đậm đà, nhân bún thì ăn giống thật kinh khủng, thịt bò vị y như thịt bò ))
miến xào ăn cũng ok nhưng miến ko đc tơi lắm và hơi nhiều dầu mỡ.
khoai lang chiên ngon nè, chiên vàng ruộm, để ráo sạch dầu, cắn miếng giòn tan:))
à bia kia là bia chay, bia 0 độ và nó uống cũng y như bia bt, ko biết uống nhiều có bị say ko ta:))",3
49,49,vegetarian,"Mình hay ăn ở đây vì gần chỗ làm
Cơm suất tạm dc. Giá tốt mà có cả món tráng miệng là chè đậu xanh, chè bí đỏ...
Buffet thì k thích lắm
Điểm ghét nhất là bà chủ đanh đá và suốt ngày bật Thanh Hải thượng sư gì gì ấy",3
50,50,vegetarian,"Đọc rv thấy nhiều bạn chê quá. Mình thì hay ăn từ 3 năm trước vì làm thêm ở ngay gần đó. Sau này thỉnh thoảng ghé ăn lại thấy vẫn rất ổn. Chắc tại mình toàn gọi cơm suất chứ không ăn buffet với gọi món nên thấy ngon.
Lần này là do một bạn kéo đến ăn, vì ngày xưa cho bạn ý đến đây ăn thử mà bạn ý cứ nhớ mãi.
Mỗi người gọi một suất, cơm thì giá từ 25 trở lên, có canh và chè bí ngô tráng miệng kèm theo. Đĩa cơm rất đa dạng, làm đồ chay mà ăn giống miếng thịt dã man, mọi thứ đều rất okie. À suất cơm 30k còn có cả 1 thanh gỏi cuốn nữa. Rất đáng tiền luôn. 
Mình có gọi miến trộn, ăn cũng lạ lạ vì miến này khác miến thường, sợi dầy, dai, có nước vị chua ngọt, rất nhiều rau ăn kèm. Ăn xong bát cùng vs bát canh thì vừa đủ no.

Không gian xung quanh quán dán rất nhiều hình ảnh và câu quote về tắc dụng ăn chay. Nhân viên thì mình k có cảm tình lắm.",3
51,51,vegetarian,"Quán này chuyên đồ chay nè, nhiều món phết cơ mà k đc ngon lắm. Nấm tươi và canh măng. Đồ ăn cay. Bát nước chấm dùng cho chấm ốc ăn k liên quan.
Phục vụ lâu bà chủ còn hay quát tháo nữa",3
52,52,vegetarian,"Mình đến quán một lần, đã ăn thử các món nem cuốn, phở cuốn, bánh xèo, miến trộn. Các món ăn đều rất nhạt, trang trí không được đẹp lắm, rau trộn có vẻ không tươi.
Quán phục vụ nhanh, thích ở điểm trong quán có dán hình những người nổi tiếng ăn chay, và bảng dinh dưỡng cho người ăn chay. Có thể tìm hiểu thêm trong lúc đợi món.
Địa điểm thuận tiện cho người đang đi chơi quanh khu vực bờ hồ, phố cổ, hồ tây, chỗ để xe thoải mái.
Nhà vệ sinh sạch sẽ.
chay",3
53,53,vegetarian,"Đi ăn chay mà xô bồ hơn ăn mặn gấp n lần, k bình phẩm về đồ ăn vì cũng ok nhg mà vất vả qá, bà chủ quát loạn nhà ... Mất hết cả chay tịnh",1
54,54,vegetarian,"Đồ ăn không đến nỗi nào, tuy là đồ chay nhưng khá phong phú. 
Phục vụ không tốt lắm, nhất là để khách phải chờ khá lâu. Mình đến đúng vào hôm đói bụng, gọi suất cơm mà chờ 20' mới đc cầm đũa, tới khi đó thì tay chân cũng bủn rủn. 
Không gian hơi hẹp, nhất là những hôm tổ chức buffet.",1
55,55,vegetarian,"Cơm chay khá chất lượng , 1 suất 30k như mình ăn no luôn , đồ ăn tẩm ướp khá đậm đà ăn rất vừa , cơ mà cách trình bày đĩa đồ ăn hơi xấu tí, canh hơi nhạt , nhưng vẫn ok ;)",3
56,56,vegetarian,"Mình vào gọi cơm suất 30k ăn rất no, món ngon, nhìn vào rất bắt mắt. Có thời gian mình sẽ quay lại tiếp :D",3
57,57,vegetarian,"Hôm mùng 1 đến đây ăn, thấy có buffee chay nên ăn thử, đi ăn lúc 2jo mà vẫn đông ngẹt, chả thấy nhân viên, toàn là khách chen chúc nhau. Chỗ ngồi không ai xếp, toàn khách tự nhjn nhau, mình vòng vèo 15"" mới có 1 chị cho ngồi ké. Đến lúc lấy đồ, lèo tèo được chục món.khoảng 5, 6 món mặn, còn lại chè, nước uống. Thấy cô quản lý luôn miệng là trên tầng 2 còn nhiều đồ lắm, bưng hết xuống đây cho khách ăn, mặc cô nói, chả thấy ai bê j xuống. Bát đĩa vừa rửa, nước toe toét, bàn vương vãi thức ăn, không khí nơi ăn chay mà thấy nhộn nhạo kinh khủng, thiếu phần thanh tịnh. Đồ ăn thì mì xào ăn tạm được, bánh khoai môn ngon, cháo lòng ăn cũng tạm, mấy món còn lại o bik tên vừa dai vừa nguội, o ngon.
Nói chung không gian bé và ít phục vụ thì đừng làm buffe thế này, 100k mà chỉ như ăn cơm đĩa thì đắt quá",1
58,58,vegetarian,"Bt quán có phần ăn theo suất, mùng 1 và 15 thì có buffee 100k/ng nhưng mình khuyên b nào ăn yếu nên ăn theo suất, có 30k mỗi món 1 tí ăn vừa đủ no, chứ bỏ 100k ăn cũng ko dc nhìu đâu vì nhanh ngán. Ăn cơm suất cũng có đầy đủ canh và chè tráng miệng. Ăn ở đây mình thik nhất giò lụa, dồi rán và chè. Các món còn lại na ná nhau",4
59,59,vegetarian,"Vì là nhà hàng chuyên phục vụ đồ chay nên hương vị chắc chắn không thể nổi trội hẳn như thịt được rồi. Nhưng các món vẫn khá ngon và dễ ăn nhé. Mình gọi bún riêu, món này thì nhạt quá, nhạt cả vị chua lẫn vị mặn. Canh chua cũng không chua đậm lắm, rất nhẹ thôi. Có lẽ vì những người ăn chay khẩu vị thường không đậm như người ăn thịt nên chế biến ở đây cũng vậy. Có món ấn tượng nhất là cá kho tộ, vị đậm đà cực kỳ vào cơm luôn, ăn cả cá (tất nhiên là cá chay) rưới cả nước cá kho thì miễn chê, ăn hết xong còn gắp hết sả ra nhai mút cho đỡ buồn mồm cũng ngon nữa ấy :)",3
60,60,vegetarian,"Mình không hay ăn chay nhưng 1 lần đến Loving hut mình có ấn tượng rất tốt. Thực đơn đồ chay khá phong phú, đồ ăn rất vừa miệng và sạch sẽ. Món sữa đậu nành ( quán tự làm) ở đây mùi vị thơm. Quán tuy nằm trong ngõ nhưng khá dễ tìm và thoải mái chỗ để xe. Một đỉêm trừ nhỏ là hôm mình ăn thì cơm không được nóng lắm.",4
61,61,vegetarian,"Nghe LH đc quảng cáo và khen khá nhiều, nhưng khi đến ăn thì thất vọng vô cùng.
Hôm mình tới ăn buffet mùng 1, chắc cũng đông khách nên đồ ăn trên bàn buffet khá lộn xộn, vương vãi khắp nơi, cũng thông cảm với nhà hàng. Khi lấy bát đũa thấy bát và đĩa khá bẩn, thìa đen đen, thậm chí có cái dính thức ăn thừa chưa rửa sạch, mình nói với cô quản lý thì bảo cô mới rửa sạch lắm?!?!
Đến lúc này cũng thấy hơi thất vọng vì quán ăn chay mà lại ko đc vệ sinh, nhân viên thì ko nhiệt tình. Nhưng thất vọng còn hơn thế khi ăn chè bí đỏ, mình thấy bị chua và nói với quản lý. Cô quản lý bảo chắc do để từ sáng xong cho nhân viên bê đi luôn, cũng ko có lời xin lỗi hay nhắn nhủ gì mình. 
Công nhận đồ ăn ở đây phong phú, một số món ngon. Nhưng quán chay mà như này thì quá thất vọng -_-


 Đồ ăn ở đây khá phong phú, một số món ngon",1
62,62,vegetarian,"Mình đã đến đây ăn khoảng 2 3 lần gì đó với chị gái vào buổi tối.
về địa điểm: đường vào quán hơi loằng ngoằng 1 chút, cũng hơi xa so với nhà hay trường mình nữa _
về thực đơn: khá phong phú. có điều có một số món mình gọi trên thực đơn nhưng lại không có đầu bếp làm, thành ra không thử mấy món đó được, đành gọi cơm suất thay _+
về đồ ăn đồ uống: khá được. suất cơm 30k nhiều, no nhưng hơi dầu mỡ, lại nguội nữa. nếu như đồ ăn nóng chắc chắn sẽ ghi điểm hơn. về đồ uống, mình và chị mình gọi sữa đậu nành, nhưng sữa bị loãng quá _+ uống thấy nhạt _
giá cả không quá đắt, lần sau có thể sẽ đến tiếp :3",4
63,63,vegetarian,"Không phải người ăn chay trường nhưng mình thích đồ chay và cũng hay ăn chaynên khi nghe có nhà hàng Loving Hut ở Hà nội là mình tìm đến ngay. Lần đầu đến quán là vào hôm trung thu, đúng lúc quán có buffet chay nên mình ăn luôn. Hoá ra cứ mùng 1 với 15 âm lịch hàng tháng quán có buffet chay 100k/người. Món ăn rất đa dạng từ cơm,phở, các món mặn cho đến đồ tráng miệng như hoa quả và chè truyền thống (hôm mình ăn là chè ngô). Đặc biệt quán có sữa đậu nành do quán tự làm và sữa đậu Hà Lan hữu cơ rất ngon. Bạn cũng có thể mua các sản phẩm chay được trưng bày ở quán. Quán tuy hơi nhỏ nhưng sạch sẽ. Phục vụ nhiệt tình. Chắc chắn sẽ ghé quán nhiều lần nữa!",4
64,64,vegetarian,Quán này mìk ăn lâu rồi. Đồ ăn ngon. Giá hợp lí. Có bán thêm cả ruốc nấm hay gì đó thì phải. Phục vụ nhiệt tình.,3
65,65,vegetarian,"Cơm chay ngon mà món đa dạng, ăn suất 30k là siêu no",3
66,66,vegetarian,"Đây là 1 trong những quán chay ổn nhất ở hà nội. Thực đơn rất phong phú cơm bún miến mì kimbab đều có cả. Món ăn ngon miệng, sạch sẽ. Cơm suất ở đây đặc biệt hơn tất cả các quán khác vì có thêm chè bí đỏ và phở cuốn bên cạnh đĩa cơm canh bình thường. Nhân viên quán nhiệt tình, nhanh nhẹn, chủ yếu là người miền nam ra bắc.
Quán rất đông khách nước ngoài.",4
67,67,vegetarian,"Lần đầu tiên đi ăn chay ở quán thấy rất ổn. Quán có nhiều món chay hơn mình tưởng, có cả bún, bánh xèo nữa. Canh cá đậu bắp chua dịu, với miếng dồi chay bùi bùi hợp khẩu vị mình. Còn món mặn thì mới chỉ thấy tạm thôi. Phục vụ cũng rất lịch sự nhé, mỗi tội lâu. Ở đây cũng phục vụ buffet chay vào ngày rằm hàng tháng nhưng cá nhân mình thích gọi món hơn.",3
