,Unnamed: 0,category,text,star
11,11,home made,"Đây là lần thứ 3 mình order quán rồi, chụp ảnh thì ko được đẹp lắm nhưng chất lượng có thể đảm bảo.
Chân gà to giòn, nước chấm rất vừa vị. Bạn nào thích ăn cay thì có thể nhắn tin lên page quán yêu cầu sau khi đã lên đơn now (Nếu được quán cho thêm 1 túi ớt ngâm kèm theo thì tiện hơn)
Túi xoài mix kèm set thì nó bé hơn tưởng tượng của mình 😂😂 Tuy nhiên ăn kèm cũng được.
Một món nữa rất đáng thử ở quán là heo khô vị bò, phải gọi là best luôn. Thịt dc tẩm ướp ngon, cay vừa phải và không bị khô cứng quá.
Nói chung ngôn từ mình hạn hẹp ko miêu tả hết được :)) các bạn cứ order 1 lần cho biết. Quán đang sale 30% rồi áp thêm mã giảm giá của now nữa rất rẻ luôn 😉😉",5
12,12,home made,"Chân to , ngon 😍",4
13,13,home made,"Rất là ưng chân gà rút xương của Bếp Bun nhé! 
Ấn tượng đầu tiên là quán rất có tâm khi gọi có 1 hộp mà được túi đựng đẹp :x
Mình gọi online qua Now 1 hộp chân gà rút xương sả ớt 105k. Có khoảng 10 chân, cái nào cũng to mập và giòn. Vị cũng rất ngấm mình ăn không cần chấm luôn nhưng mà theo khẩu vị của mình thì lần sau đặt sẽ note thêm ớt (nếu quán có ^^).
Quán cũng có tâm cho thêm cả túi nước chấm nữa :). Vị của nước chấm thì mình không biết vì không có dùng đến.
Nói chung ngon, nhất định sẽ gọi thường xuyên :*",4
14,14,home made,"Mình gọi ship ăn thử ngày 14/4 nói chung là khá ngon , phù hợp với túi tiền vì có mã giảm giá nên chỉ hết có 73k 2 nguời ăn vừa đủ , tiếc vì ko gọi 2 suất chân gà có xương xả ớt , ngon lắm luôn !. Lần sau mk sẽ mua ủng hộ tiếp !",3
15,15,home made,"Chân gà to nhất trong các quán mk từng đặt trẻn foody, nước chấm vừa. Ngon giòn lắm ạ.",5
16,16,home made,"Đêm qua xem xong trận Việt Nam, 2 vch hò hét khản cả giọng, lướt qua Now tìm quán ăn chân gà và nước uống. Thấy quan Bếp nhà Bun conf chân gà rút và trà thái. Thật sự mà nói ăn chân gà ở đây rất ngon, vị vừa miệng, trái thái rất thơm.
Sẽ ủng hộ quán dài!",5
17,17,home made,Đặt ship chân gà nhưng lại nhận đc chân vịt và ăn k ngon. Ko ăn nổi!,1
18,18,home made,"Chân gà rút xương rất to, vị rất đậm đà phù hợp khẩu vị của bọn mình. Mua về cơ quan oánh chén buổi chiều, chưa đầy 5 phút các đớp đã chén hết sach..:)
Sẽ ủng hộ quán dài dài!!!",5
19,19,home made,Chân gà còn nguyên đông đá không biết đã được để từ mùa xuân năm nào 🤦‍♀️ Hương vị cũng ko ngon,1
20,20,home made,"Đóng gói cẩn thận. Chân gà siêu to, siêu giòn, siêu ngấm vị, nói chung là ngon tuyệt. Điểm trừ duy nhất là nước chấm không hợp mình lắm vì hơi bị ngọt quá, tuy nhiên chân gà đã rất đậm đà rồi nên ko chấm cũng vẫn rất ngon. Sẽ ủng hộ tiếp nữa.",4
21,21,home made,"Thấy quán đang có giảm giá trên now nên mình quyết định gọi ship. Ship khá nhanh, đóng gói chắc, cẩn thận. 
Chân gà to chắc, siêu giòn, ngâm kĩ nên cực kì thấm vị, nước chấm chua ngọt siêu ngon. Hộp xoài ăn kèm ngâm cũng rất ngon nhưng hơi ít

Món này mua về nhâm nhi thì đúng là quá tuyệt. Một gói to nhưng ngồi một buổi chiều thì bao nhiêu gói cũng hết tuốt

Ăn xong vẫn còn nước ngâm và nước sốt mà tiếc không nỡ đổ đi. Sẽ còn ủng hộ quán dài dài",5
22,22,home made,"Không ngờ lại có quán bán chân gà ngâm sả ớt gần nhà đến thế. Chân gà to chắc, siêu giòn, ngâm kĩ nên cực kì thấm vị, nước chấm chua ngọt siêu đỉnh. Thơm ơi là thơm, ngon ơi là ngon.

Món này mua về nhâm nhi thì đúng là quá hạnh phúc luôn. Một gói to nhưng ngồi một buổi chiều thì chắc 10 gói cũng hết luôn!!

Ăn xong vẫn còn nước ngâm và nước sốt mà tiếc không nỡ đổ đi. Biết có quán ngon gần nhà mà không ăn thường xuyên thì quá phí...",4
23,23,home made,"Thấy rất nhiều người đặt món ở quán nhà bun này, mình cũng vừa quyết định đặt 15 hộp về làm bữa tất niên cho cả xóm ăn. Cảm nhận đầu tiên của mọi người khi ăn là chân to, sạch sẽ, chân ăn rất ngấm và nước chấm đi kèm rất ngon. Món này của bếp là hết đầu tiên trong mâm cỗ, ai cũng khen làm mình thấy vui. Điểm cộng cho quán là đồ ăn được gói ghém cẩn thận. Mình rất hài lòng.
Khi nào thèm Chân gà lại sẽ nhớ đến Bếp nhà Bun!",5
24,24,home made,"Chả là có mã giảm giá, hí hửng od -!-. Mặn mà chát, chấm nc chấm còn mặn nữa. Khs -!- đc cái chân to giòn nhưng vị k chấp nhận đc",1
25,25,home made,"Chân gà Ngon!
Từ trước đến giờ chưa ăn món chân gà nào ngon như ở quán này. Vị đạm đà, chân rất to và nhìn rất hấp dẫn. Rất hợp với khảu vị của mình. 
Mình cũng đặt 1 gói heo khô ăn thử thì cảm nhận đầu tiên là vị ăn rất giống vị bò, có thể thịt không giai bằng thịt bò nhưng ăn rất ngon, phù hợp với giá thành.
Sẽ ủng hộ quán dài dài:""",5
26,26,home made,"Thấy nhiều người đặt ở đây cũng đặt wa foody về nhà một chân rút xương 105k,khá là bực vì chân gà rút xương ăn nhạt k có vị j cả nước chấm thì lợ ăn dk một miếng chả muốn ăn nua k pit luộc lại ăn có dk k mong bên wán khắc phục",2
27,27,home made,"Ngon, đặc biệt là nươc chấm, đặt chân gà rút xương nhưng lại k có chỉ có chân gà có xương. Hic",4
28,28,home made,"Cứ bao giờ lala có mã là y như rằng nhà chế này app đầu tiên. Cũng bao lần lấy điện thoại người nhà để app mã sale 70% của lala :)). Chân gà to, viết mà bị nuốt nước bọt. Mỗi tội lần đầu oder chân rút xương dầm cóc. Thêm 10k mà nhìn túi cóc được 4- miếng bé tí mà tụt hết cảm xúc",4
29,29,home made,"Minhf là ngừoi rất thận trọng trong việc ăn uống, og xã thì rất thích ăn chân gà. Mình thì không thích lắm vì chân gà không phải món khoải khẩu. Hôm nay mình lướt fody thấy có quan bếp bun thấy cũng hấp dẫn, mình đặt thử mấy hộp chân cả có xương và rút xương về mời mọi người ăn thử. Oa, câu đầu tiên mình thốt lên vì vị rất vừa, ngon và sạch sẽ. Mọi người trong nhà ai nấy đều tấm tắc khen. Quả là lựa chọn đúng đắn cho bữa ăn gia đinh.
Mình rất hài lòng về món ăn mới khai quật tại quán:)",5
30,30,home made,"Đọc rv thấy khen quá trời nên bạn mình đặt thử 2 túi chân và trà mang qua ăn xem bóng đá , nhưng tệ hại quá chị Bun ơi :( 
Chân gà đắng không biết do quất hay gì , chấm không ngon , trà thái chát và ít thạch , được mỗi cái gần

Mình đọc rv thì 8/10 là quán tự vào khen vì nhiều nick có đến 3-4 lần vào rv quán . Thiết nghĩ Foody nên kiểm duyệt kỹ trước khi cho đăng rv tránh trường hợp như mình cứ xem rv trước sau đó đặt đồ nhưng thất vọng toàn tập . Quên mất k chụp lại ảnh",2
31,31,home made,Ngon tuyệt cú mèo,5
32,32,home made,Ngon,4
33,33,home made,"Heo khô phải nói là ưng nhất trong cÁc chỗ mình đã ăn ấy. Heo để cả miếng to nhiều dã man í so với giá thì quá rẻ, ăn ngấm vị dã man mà ngon y hệt như ăn bò khô í, nc là siêu chim ưng! Còn chân gà giòn sần sật ăn với nước chấm siêu thấmmm, đưa mồm dã man!",5
34,34,home made,"Chân gà nhà Bếp nhà Bun làm khá là ngon. 
Ck mình khó tính nhưng ăn cũng gật gù.. 
Ăn cứ bị mê.. Nhưng 10k xoài thì ít quá!!",5
35,35,home made,"Quán ngon!
Thật tình cờ, đêm qua mình thèm ăn món chân gà rút xương, đảo qua Fody vài vongfcos rất nhiều quán để chọn và mình phân vân giữa Bếp nhà bun và Bếp mẹ su, đọc vài review thấy bếp nhà bun rất nhiều người khen nên đã mạnh dạn đặt 2 món vì giá rẻ. Thật sự không ngoài dự đoán, món chân rút rất ngon, to ăn giòn và đặc biệt nước chấm mình rất thích.
Điểm cộng cho quán là gói ghém cẩn thận rất sạch sẽ, cái này cả 2 vợ chồng rất hài lòng.
Nốt lại và sẽ là khách hàng thường xuyên của quán!",5
36,36,home made,"Chân gà ăn được, vị rất vừa mà chân lại rất to. Ăn quán nhiều lần rồi, hôm qua đặt 3 hộp vì mã giảm giá lại được tặng thêm 1 túi cóc xoài. Bà xã mình rất ưng món ăn và cách phục vụ của quán.",5
37,37,home made,"Sale 50 nên đặt thử 2 hộp chân ở đây . Khá thất vọng vì chân gà hơi nhạt nhẽo , sả cực ít là mình đã không thích rùi , ít sả quá nên k át được mùi chân , mùi hơi tanh và hắc hắc kiểu gì ấy , quán còn cho lá chanh ăn đắng miệng rất khó chịu . 50k 1 hộp 10c mà vẫn còn tiếc tiền :(",1
38,38,home made,"Chân gà rút xương to và ngon, 5 sao cho bếp nha!!!",5
39,39,home made,"Chân giòn to ngon. 
Hình này là 5 chân mình vớt ra bát rồi, cái hộp mình mua là 10 chân, mua mấy lần rồi nhưng lần nào cũng đói quá mua về ăn luôn quên k chụp ảnh để review cho các bạn mua sau",4
40,40,home made,"Có code sale 40% , gọi hẳn 6 hộp về công ty liên hoan, đúng là ngon, bổ, rẻ, chân to, ngon",5
41,41,home made,"Cả ngày ăn đồ chiên thèm thuồng chút chua ngọt, thấy nhà Bun có code giảm giá chân gà, mấy đồ này là hay bị tanh hoặc bốc mùi nên mình rất cảnh giác, đọc review thấy khá rốt nhưng vẫn hơi nghi ngờ, thôi thì hên xui.. tất tay order thử Chân gà xả ớt rút xương hộp to .. Ôi may mình Hên luôn !! Ngon thật không đùa, chén vù cái còn 3 cái chân.. phải để dànhhhhh ạ, nước chấm và cóc cũng đậm đà, cũng ngon nữa cơ, chỉ biết save lại và ủng hộ dài dài 😘😘😘",3
42,42,home made,"Như một cái duyên vậy. Hôm nay định gọi chân bà Trư nhưng sếp lại muốn ăn chân xả ớt chỗ khác, hỏi 2,3 ng khác đều k ai có số chân xả ớt nào, lang thang lướt foody xem có hàng nào review cao, đã định đáp lại ở chân gà Bay vì n ngay gần cơ quan, thế nào mà hotline bên đấy lại hết pin nên k gọi đc, lại đành di chuyển sang hàng tiếp theo. Ngồi phân vân kb chọn bà Bu hay nhà Bun này. Thôi thì cứ bừa đi. Và cảm ơn trời 😂 chân Bun siêu ngon, đặc biệt mê quả nước chấm của Bun. Sếp của mình khó tính như thế, mà ăn miếng đầu tiên cũng khen nức nở, khen từ chân cho đến nc chấm, mình thở phào, may k làm nhục sứ mệnh tìm chân cho sếp. Hnay lại còn đc mã giảm 40%, sếp quay ra kêu “sao m k nói sớm để c đặt về nhà ăn” chả nhẽ bảo “khổ quá, e ôm tâm lý hên xui” à 😂. 3 hộp chân mà 10’ hết sạch k còn tí j, chân rút xương nên tốc độ nhanh quá, bọn mình định gọi thêm mà nghĩ muộn quá lại xa, kb bh mới đến nên chắc mai lại phải gọi thêm thôi, chưa đã mồm",4
43,43,home made,"Mình vừa đặt về 1 hộp chân gà ăn đêm, tưởng nhiều không ăn hết ai ngờ 2 vợ chồng ngồi ăn vèo cái đã hết còn nhìn nhau thèm thuồng. Chân quán này tươi, ăn giòn và rất ngon vị chân gà tươi! Tiệc giờ quán lại hết hàng, mai sẽ đặt sau vậy! 
Sẽ ủng hộ quán nhiều:)",5
44,44,home made,"Giao chân vịt ngâm cho khách trong tình trạng đóng đá ạ 🙂
Đang thèm chân cũng phải chờ cho tan đá, mà cho vào lò vi sóng quay thì quá dở hơi. Nó tan xong nhìn váng váng trông rất mất vệ sinh.",1
45,45,home made,"Hnay thấy có mã giảm giá nên gọi ăn thử, ship rất nhanh. Chân gà to ăn giòn, ngấm k bị cay quá chỉ tiếc là cóc dầm ít quá được có 1 tý xíu 😫",4
46,46,home made,"Chân gà to mà thơm ngon kiểu chân mới ý.
Tẩm ướp cũng ngon,vừa miệng.
Hài lòng. Mình sẽ oder dài dài :D",3
47,47,home made,"Chân gà ngon!

Chân ăn vị vừa, giòn và to. Gói ghém cẩn thận, rất sạch sẽ không thấy mất vệ sinh như 1 số quán khac.
Món ăn rát ổn!",5
48,48,home made,"Chân to, ăn rất vừa miệng. Hôm trước thèm ăn mà quán đóng cửa huhu. Mỗi tội cóc, xoài hơi ít hihi.
Sẽ tiếp tục ủng hộ",3
49,49,home made,"Chân gà OK!

Mình khoái chân gà rút xương quán này, chân rất to, nước chấm đậm đà và có món cóc xoài ngâm rất ngon.
Sẽ ủng hộ quán lâu dài!",5
50,50,home made,"Mình toàn ăn chân gà rút xương ở quán nên thấy rất ok, chân thường chưa ăn nên mình kb. Chân to, đậm đà,, giá cả được + lại có cả cod giảm giá. Nhg mà mình k thích sốt chấm lắm vì hơi bị ngọt quá, mình thích sốt chấm chua hơn vì mình thấy chân ngâm đã có vị ngọt sẵn rồi mà sốt lại ngọt nữa ăn lợ lắm. Nói chung là sẽ ủng hộ quán dài dài!!",4
51,51,home made,"Chân gà ngon, nhưng giao nhầm chân, đặt có xương thì giao rút xương, đề nghị khắc phục🙂",2
52,52,home made,"Chân to ăn đã lắm :)) mỗi tội m thấy vị ngọt hơi nhiều, quán khắc phục là ok, m đã ăn 5 hộp của quán 😍",4
53,53,home made,"Dù giá có cao hơn chỗ khác 1 chút nhưng chân gà khá to, giòn, vị vừa ăn, sẽ note lại để hôm sau có thèm thì đặt tiếp.",4
54,54,home made,"Vừa đặt mua 2 hộp nhoằng cái đã hết rôi:). Mình thấy chân gà của bếp rất To, chất lượng, chân rất tươi không bị hôi như 1 số quán.
Nước chấm đi kèm rất vừa miệng, chua ngọt đều đủ cả. 
Điểm cộng cho quán là hộp đựng gói ghém cẩn thận bắt mắt.
Bạn nào chưa ăn thì nên thử và sẽ nghiện ngay đấy:)",5
55,55,home made,"Hình như quán dùng nhiều bột nêm nên nước ngâm có vị lờ lợ ,shop nên thay đổi vị cho đậm thêm chút thì ok nhé . Nước chấm không đặc sắc như nhiều quán mình đã từng ăn . Giá cả quá mắc cũng là 1 điểm trừ của quán . Điểm cộng duy nhất là sale đậm :D , không sale chắc mình kbg dám bỏ ra 100k để ăn 6 cái chân gà :))",1
56,56,home made,Chân gà to và giòn. Đặc biệt là nước sốt rất tuyệt. Mình đặt về ăn thử và nhậu rất ngon ^^! Sẽ luôn ủng hộ quán 😍,5
57,57,home made,"Mình rất nghiện món chân gà rút xương thấy quán review tốt mới đầu không tin lăm, hôm nay mua thử về ăn thì cảm nhận đầu tiên là vị ngâm chua cay rất ngon. 
Chân rất to và món xoài cóc rất ngon. 
Điểm cộng cho quán nữa là chân rất tươi, không giống các quán khác toàn chân đông lạnh! 
Mình thấy ăn rất ok!",5
58,58,home made,"Tối qua đi chơi trung thu về thèm món chân gà, gọi ngay Bếp Nhà Bun 2 hộp chân ăn thử, cảm nhận đầu tiên là chân rất to, tươi, không phải chân đông lạnh, các quán khác mình ăn thì chân bé mà toàn chân đông lạnh thôi, gói ghém cũng cẩn thận và đặc biết mình rất kết món Cóc xoài ngâm rất ngon nhìn mà thèm chảy cả nước miếng:""
Tối nay sẽ lại làm thêm hộp chân về nhấm nháp rồi:""",5
59,59,home made,"Nay quán quen nghỉ sớm lần mò tìm thử quán mới vì đang cơn thèm chân gà . Thấy quán này sale 50% mình có đặt thử . Không biết review tốt có phải nhân viên của quán không nhưng ý kiến khách quan của mình là :
- 5 chân mà 95k tính ra gần 20k 1 chân , siêu đắt mà quan trọng là vị rất dở 
- Chân gà khá to nhưng mặn , thiếu chua ngọt , nước chấm cũng không ngon .
 1 lần và mãi mãi không quay lại",1
60,60,home made,"Đây là lần thứ 4 trong vòng 3 tuần mình đặt món, 3 lần trước mình đặt chân gà rút xương ăn thật đã mồm, chân gà to như gà đông tảo, lần này mình đặt thêm món chân gà có xương ăn thử xem sao. Ăn xong cảm nhận đầu tiên là vị rất ngon, chân to, nước chấm thì chua ngọt rất Ok!
Giá cả mỗi hộp mình thấy rất ổn!
Quả này chắc phải đóng họ cho quán dài dài:)",5
61,61,home made,"Chân gà to, ăn rất đã mồm nhưng gia vị k vừa lắm, thiếu ngọt, chua mà chỉ thấy rõ vị mặn. Ngoài ra ăn xong mình thấy đọng lại vị bột nêm hay mì chính gì đó hơi lợ lợ. Chắc sẽ k gọi lần 2 :(",3
62,62,home made,"Chân gà to. 
Nước chấm đi kèm ăn ngon. 10 điểm cho nước chấm
Mình thích chân ngấm hơn 1 chút.
Đánh giá 8/10 
Đặt qua delivery có mã giảm 50% nên cũng khá rẻ",4
63,63,home made,"Có mã 40% off trên now, 95k 1 hộp 5 chân tính ra gần 20k 1 chân 
Nhưng dù sao chân gà muối ngon, đậm đà",3
64,64,home made,"Hôm nọ mình đặt 1 hộp có xương nhưng vì hết hàng nên đổi thành 1 hộp không xương. Chân gà to, giòn, ngấm, đậm đà hợp mồm mình.Thích nhất cóc ngâm ở đây ngon cực. Sẽ ủng hộ lâu dài hihi.",4
65,65,home made,"Thấy đang chạy chương trình lại gần công ty nên gọi thử
Cảm giác thì chân của bếp có vị khá lạ :))) cũng k giống các bên khác :)))
Sẽ ủng hộ quán thêm",3
66,66,home made,Chân gà rút xương của Bếp nhà Bun thật là đỉnh vừa to lại có vị chua chua ngọt ngọt cay cay... chưa thử một lần thì thật là tiếc của giời. Sẽ là khách hàng trung thành của Bếp nhà Bun!,5
67,67,home made,Món ngon gói đẹp giá tốt,5
68,68,home made,"Đồ ăn thì tạm nhưng về khoản ship đồ thì không yêu thương được, đặt tokbokki nóng mà cho vào hộp đựng chè mỏng dính mang lên nhà mở thì bắn tóe hết ra ngoài, hộp nước cũng k có mà cho vào túi ni lông riêng, quá bất tiện.",1
69,69,home made,Món ngon ủng hộ tiếp,5
70,70,home made,"Hôm nay đặt thử món lườn ngỗng hun khói. Quán cho thêm cả dưa chuột và kimchi, nước sốt chấm. Shipper giao hàng đến vẫn nóng hổi, mùi thơm lừng luôn đó 😍 nhiều thịt, mềm thơm. Sẽ ủng hộ quán lần tới !",5
71,71,home made,"Đồ ăn bt- gọi trà thái khác hoàn toàn so vs ảnh :(( đang hi vọng dc ăn món ngon , hixxx",2
72,72,home made,"Hôm nay m1 tết mình đặt đồ ăn tại quán dồi sụn ngon, những món khác rất bình thường . Nhưng thật sự là ăn xong bị đau bụng vì do món khoai lang kén bị*** M1 tết làm đồ ăn có tâm xíu . 
Tất nhiên là kbh quay lại vì đồ ăn nào cũng dở",1
73,73,home made,"gà ủ muối là gà để tủ lạnh, ăn tạm được
dồi sụn ngon",3
74,74,home made,Ngon ngon ủng hộ tiếp,5
75,75,home made,Gà tần Cho vào lon. Chất lương bt.,2
76,76,home made,"Răng yếu nên thích mấy món mềm róc thế này lắm, nói chung cuồng gà tần cực kỳ. Gà ở đây đồng giá 70k, mình gọi 1 trắng 1 đen mà thấy ship đến 2 đen. Thôi kệ, đương đói nên sực luôn. Gà mềm, ngon phết, nước ngọt, ngải cứu non nên ăn không bị sơ. Tiếc là ở đây k bán mỳ nên mua về mình phải tự thêm mỳ vào. Gọi đồ qua Now ship đến nhanh, mà gà còn để trong lon đúng kiểu hồi bé hay ăn ý, giữ ấm tốt nhưng nhớ cẩn thận lúc đổ gà ra kẻo xước tay nha.",3
77,77,home made,Không biết mọi khi thế nào nhưng hnay gà tần chưa dc nhừ. Ăn chỉ như gà luộc,2
78,78,home made,"Đối với bản thân mình đây là quán gà tần online mình thấy khá là rẻ so với mặt bằng chung các quán gà tần bây giờ . Chất lượng gà ngon , hương vị đậm đà . Thường trong một suất sẽ có một ít ngải cứu , i dĩ , táo tàu và một số thảo mộc đông y hay có trong các món hầm khác nữa . Gà rất mềm , ngọt , không bị bở . Ăn vào những lúc trời se lạnh hoặc những khi cảm thấy hơi mệt thì rất tuyệt vời . Quán đựng gà tần trong 1 lon nước ngọt nên lúc ship về vẫn còn nóng không bị nguội . 
Quán thường có 2 loại chính là : gá tần trắng (1/2 con : 50k )
gà ác tần ( 1 con nhỏ : 70k )
Thỉnh thoảng deli còn có chương trình khuyến mại ở quán này nữa . Nên thực sự giá rất hời mà lại còn được thưởng thức một món ăn bổ dưỡng nhưng không kém phần kì công này nữa .",3
79,79,home made,"ĂN Ngon, nhà mình ăn của gd bạn này từ lúc mới có trên lcm. Thỉnh thoảng nhà mình vẫn gọi , rất nhiệt tình . Lần nào đi ship cũng thấy bế 2 đứa bé đi cùng .. ấn tượng lắm hiii",4
80,80,home made,"Công nhận là rất ngon. Kể cả mình k thích ăn bánh mặn nhưng cũng đả hết cái ham&cheese mà vẫn thèm 😭 mang tâm lý ăn thử bánh mặn vì thấy mọi người khen thôi huhu biết thế ord 2 cái.
Tất cả các vị đều ngon, mở hộp ra đã thấy thơm lừng rồi. Chỉ có vị hạnh nhân là mình thấy hơi ngọt và k ngon bằng các loại còn lại.",4
81,81,home made,"• Trứng muối: nhân chảy cắn phát nào ngập răng phát đấy, mỗi tội nhiều nhân quá nên hơi ngán so với mình. Lúc ship đến thì em này bị ỉu mất tiêu
• Ham cheese: Cheese nhiều, mình quay lò vi sóng nên bánh không được giòn nhưng bù lại cheese ăn nóng chảy ngon lắm :p
• Hạnh nhân: Có lớp hạnh nhân trên giòn giòn bùi bùi, nhân bơ hay sao ấy nhưng mà không bị quá ngọt. Ship đến mình đoán là bánh mới nên giòn ngon hơn hẳn 2 cái kia x'D
Chốt là thèm thì lại làm chiếc ham cheese + almond",4
82,82,home made,"Lâu lắm mới tìm đc bánh croissan đúng vị bánh pháp mà giá hợp lý, cỡ bánh cũng đủ no chứ ko bé xíu như nhiều chỗ! Thích nhất là bao bì giấy nữa.",5
83,83,home made,"Mình thích nhất sừng bò nên gọi mỗi vị 1c. Công nhận là rất ngon. Kể cả mình k thích ăn bánh mặn nhưng cũng đả hết cái ham&cheese mà vẫn thèm 😭 mang tâm lý ăn thử bánh mặn vì thấy mọi người khen thôi huhu biết thế ord 2 cái. 
Tất cả các vị đều ngon, mở hộp ra đã thấy thơm lừng rồi. Chỉ có vị hạnh nhân là mình thấy hơi ngọt và k ngon bằng các loại còn lại. 
Chén gần hết mới chụp lại con ảnh 😂",5
84,84,home made,"Đọc thấy nhiều review rất là khen món bánh sừng bò của quán nên quyết đặt 4 vị: jambon, phomai chảy, trứng muối và hạnh nhân (định đặt hết 6 vị nhưng vì có mỗi 1 mình sợ k ăn hết). Nhưng sự thật là bánh to hơn tưởng tượng rất nhiều và mình chỉ ăn hết gần 2 cái. Mình định ăn hết 4 cái mới viết review nhưng thực sự là bánh quá ngon và mình thì rất hài lòng. Vỏ bánh ngàn lớp giòn, xốp, thơm vô cùng. Bánh jambong thì có tận 3 lớp phomai (trong nhân 2 và 1 lớp phủ ngoài bánh) ăn hết 1 cái là no è. Vẫn cố ăn thêm 1 cái nữa vì mồm đang vui. Chọn ăn hạnh nhân thì quá là lựa chọn xuất sắc! Đang ăn bánh mặn chuyển sang ăn ngọt. 1 hương vị hoàn toàn mới. Ôi tuyệt vời lắm! 2 cái kia no quá sẽ ăn sau ))))",5
