,Unnamed: 0,category,text,star
10,10,hotpot,"Quán không gian bé, đồ ăn cũng khá dễ ăn nhân viên phục vụ nhiệt tình",3
11,11,hotpot,"Lâu lắm không đi mà mình thấy quá là tệ. Đồ ăn nguội ngắt. Rau thì nát, héo cả mùi nữa. Khách vào ăn thì đem ra rửa xong đem ra cho khách chắc nghĩ để nước thì trông nó tươi hơn chăng? Đĩa thịt heo quay 50k năm miếng thái mỏng dính như giấy, kiểu thái mỏng quá nên phần mỡ nát tươm ra luôn ấy. Nem lụi cũng không khá khẩm hơn bé tí và ăn chả ra vị gì. Đĩa dứa chuối xoài cuốn cùng thịt heo thì vô cùng ít, mình phải gọi thêm. Nhân viên đông mà rất ngơ khách xin thêm bát gọi thêm đồ mà một lúc sau mới có phản ứng. Nhà vệ sinh ở tầng hai và trông thật bẩn, biết là đi ăn ở ngoài thì không thể kì vọng cao nhưng thật sự bốc mùi rất kinh, còn để cả bàn chải đánh răng không biết là của nhân viên hay nhà chủ cho thuê nữa? Nhìn mất thiện cảm vô cùng. Bàn ghế quá nhiều kiến. Mình lúc đến đã lau bàn 2 lần vậy mà lát sau vẫn thấy kiến lảng vảng xung quanh. Vấn đề vệ sinh quá tệ! Điều hoà bật cũng như không và vì bật điều hoà nên cái mùi trong phòng càng bí. Trên hình là đĩa dứa đã được ghép thêm với 1 đĩa nữa mới trông được như thế. Chắc chắn sẽ không quay lại nữa!",1
12,12,hotpot,"Chưa baoh đi ăn ở đâu mà về phải viết review lại như này.Ko nghĩ là sẽ review lại nên cũng ko chụp ảnh. Gọi 1 đĩa thịt quay thì miếng thịt bé tí.1 đĩa nem lụi 5 cái cũng bé tẹo,ăn nguội ngắt.ko đáng với cái giá 50k/5c.1 đĩa bánh bột lọc nhìn cũng chán 😂.Sợ nhất là đĩa rau cuốn có mùi ""chân thối"" 😰.gọi nhân viên đổi đĩa khác thì ko thấy mùi nữa mà cuốn 1 lúc lại thấy tay toàn mùi ""chân thối"" tiếp và lòi ra miếng rau xà lách mùi y như đĩa trc 😖.bỏ ko dám ăn rau nữa luôn.Mình ngồi tầng 2,lúc mới đến trên tầng vẫn tối om,gọi mấy lần nhân viên mới lên bật điện bật qạt cho.Lúc sau đông khách hơn thì cả cái phòng đóng cửa kính kín mít chục con người cho đúng 1 cái quạt,điều hoà bật mà như ko bật bí gần chết,phải ăn vội r đứng dậy về luôn.Nói chung là ăn ở đây 1 lần và cạch mãi mãi .",1
13,13,hotpot,"Mình thấy quán này mới mở trên đường Nguyễn Trãi nên cũng vào ăn thử vì mình cũng ăn ở các cơ sở khác khá nhiều lần. Về không gian: quán cũng không quá hẹp, sạch sẽ. Nhân viên phục vụ nhanh nhẹn. Về món ăn, mình có gọi một xuất bánh tráng cuốn heo quay(mình thấy heo quay ngon hon heo luộc). Cũng giống như các cơ sở khác mình thấy thịt heo ở đây khá ngon, lớp bì giòn rụm. Rau ăn kèm cả đĩa bự kinh khủng nhưng nhìn rất sach sẽ và tươi. Một xuất có 6 miếng thịt thôi ăn cũng hơi ít nhưng mà ăn thêm chắc ngấy chết mất. Một xuất 50k cũng tạm ổn ăn được. Phù hợp ăn trưa.",4
14,14,hotpot,"Thật tiếc là mình đã có một trải nghiệm không mấy tốt trong lần đầu đến quán. Mình đến quán vào tuần khai trương, ngày 24/5. Mình đi 2 người gọi 1 phần bánh tráng cuốn thịt heo luộc, 1 phần nem lụi 5 cái và 1 phần bánh xèo gồm 2 cái. Nhưng thực sự chỉ có bánh tráng cuốn thịt heo luộc là tạm được nhất trong các món trên. Bánh xèo bê ra mình cắn miếng đầu tiên thấy nguội ngắt, bạn đi cùng cũng ăn thử rất nguội và dai. Có thể đã chiên lâu và khi gọi thì bê ra luôn nên mình đề nghị chiên lại. Sau khi chiên lại bưng ra thì bánh bị ngấm rất nhiều mỡ khiến vỏ bánh bị mềm oặt chứ không giòn, thêm nữa vỏ bánh quá dày làm mình cảm thấy không giống với bánh xèo mà mình đã từng ăn khá nhiều nơi. 
Rất tiếc vì mình biết đến Hoàng Bèo đã lâu nhưng lần đầu trải nghiệm lại không được ưng ý.",2
15,15,hotpot,Bia uống tạm tạm. Phục vụ cần chuyên nghiệp hơn,3
16,16,hotpot,"Nằm trên mặt phố Nguyễn Trãi nên ngồi ngoài sân khá ồn và bụi. Có các phòng riêng trong nhà, nhưng hơi nhỏ và bí xíu. 

Dê tái chanh là món ưng ý nhất ở đây. Ếch xả ớt thì tạm được. Mướp đắng okie, ruốc nhiều như khá bã, khô, mùi ko thơm ngon. Tựu chung thì giống các quán bia hơi khác, đồ ăn ko quá đặc sắc. Có món riêng cho từng ngày, ví dụ quay cả con lợn hay bê gì đó nhưng hết nhanh lắm :( 6r, 7h đã ko còn gì

Nhân viên phục vụ cũng ổn. Hơi lạnh lùng. Giá hơi cao.",3
17,17,hotpot,Nay ăn thịt bò như thịt lợn. Cả đám k dám ăn. Gọi nhân viên quả quyết thịt bò thăn. Bảo có giấy đảm bảo. Nhưng thịt chả thấy mùi bò đâu. Cả bàn bọn mình bỏ không nồi lẩu,1
18,18,hotpot,Món dê tái chanh thịt dê mềm thơm và ngon . Sườn sụn chua ngọt ăn cũng bình thường k đặc sắc lắm. Cơm rang hạt cơm mềm quá nếu mà tơi hạt và khô hơn 1 chút thì tuyệt vời luôn í. Mà tên nhà hàng là Thượng Hải mà chả có món nào Thượng Hải cả :)) . Địa điểm khá đẹp . Hợp với đi ăn nhậu :D.,3
19,19,hotpot,"Biển hiệu nổi bật dễ thấy. Vị trí đẹp. Nằm trên mặt đường Nguyễn Trãi rộng. Không gian rộng, nhiều bàn, nhiều chỗ ngồi. Chỗ để xe rộng rãi. Chỉ thích mỗi món gà rang muối. Còn lại tất cả đều bình thường, chỉ ở mức độ ăn được. Giá hơi đắt. Phục vụ tân tình tuy nhiên hơi chậm",3
20,20,hotpot,"Lớp mình ăn hôm chụp xong kỷ yếu ở đây đây, cứ quên mãi hnay mới up ảnh :(
Lớp phó lớp mình bảo quán này rẻ mà ngon, nên cả lớp quyết định đến thử
Vị trí khá dễ tìm, nằm ngay trên mặt đường Nguyễn Trãi, có chỗ để xe và vé xe cho khách
Không gian cũng khá rộng, cả bên ngoài trời và trong phòng, có 4 phòng thì phải, mà hình như phòng nào cũng là phòng VIP :))
lớp mình tầm 56- 57 người, ngồi 2 dãy bàn nên cũng k nói chuyện được với nhau mấy, phòng rộng nên ngồi cũng khá thoải mái, trang trí nhẹ nhàng ấm cúng
Tiếp đến là đồ ăn, đồ ăn không ngon, lẩu ếch ít ếch, màu của lẩu ếch cũng nhạt nhòa kém ngon, món sụn nướng thì cứng quá, nói chung là k ngon. mâm của bọn mình 6 ng bao gồm mấy món này. ăn xong mỗi ng đều chưa được lửng dạ :))
Hôm đó thanh toán 57 người mà 7 tr7, nên mình nghĩ k những k rẻ mà còn đắt.
Nếu đến đây mà ăn ít chủ yếu tiếp khách thì được :D
Phục vụ thì mình k rõ, vì cũng k thấy vào mấy :P
Nhưng lần sau chắc m sẽ k quay lại quán này nữa :P",3
21,21,hotpot,"nhà hàng này có tên là thượng hải thui nhưng mọi người đừng nghĩ nó chỉ phục vụ mốn thượng hải già đâu nhá, nhà hnagf phục vụ 100% món ăn việt nam đó, chứ không phục vụ món tầu khựa gì đâu nhá, với menu món ăn rất phong phú đa dạng nhìn mà đã muốn chảy nước miếng nên nhà hnagf nyà vào cuối tuần rất đông khách ( không biết có phải do nhiều người nghe tên tưởng nhà hngà trng quốc không nữa >______< ) 
^______________________________>",3
22,22,hotpot,"Nhà hàng này gần nhà mình ở nên mỗi lần có tiệc hay gia đình muốn đi ăn ngoài mình nghĩ ngay đến nhà hàng này, vừa gần nhà, vừa ngon lại còn rẻ, đồ ăn luôn tươi ngon",5
23,23,hotpot,mới có dịp quay lại nhà hàng và thấy mọi thứ vẫn tốt. hôm ăn 9 người gọi khá nhiều món + bia nước với tổng chi phí 1tr2. hôm đói quá nên chẳng chụp lại được hết hình ảnh :(,3
24,24,hotpot,"nhà hàng có mặt tiền rộng, nằm trên đường nguyễn trãi nên rất dễ để tìm kiếm. hôm đi ăn trong người đang mệt mệt + đau răng nên k thể nhận xét hương vị món ăn như thế nào cả, chỉ ăn cho no bụng hic. nhưng được cái là nhà hàng rộng, thoáng, nhân viên cũng nhiệt tình.",3
25,25,hotpot,"Nằm ngay trên đường Nguyễn Trãi , rất dễ tìm. Quán khá rộng, món ăn ở đây cũng dc, phục vụ rất tốt. Thích hợp cho liên hoan và sinh nhật, nhậu với bạn bè cũng dc. Giá cả ở quán cũng rất rẻ so với các nhà hàng khác.",3
26,26,hotpot,"Tên quán thì có vẻ ko giống nhưng đúng số nhà mình tới ăn. Giá cơ bản là 30k mà bát phở lên ngon, đầy đặn, nước phở thơm, nóng hổi > ăn phát.. hồi sanh ^^~
Chắc chắn sẽ quay lại để thử các suất ăn khác và thử lẩu nếu có cơ hội.",5
27,27,hotpot,"Đồ ăn ở đây cực kì phù hợp với những bạn thích ăn cay chuẩn vị trung luôn ý, ăn rất là lạ miệng, menu đa dạng món tha hồ mà chọn lựa luôn ạ mà giá thì hợp lí không đắt mấy ý. Nhân viên của quán cực kì đông nên tốc độ phục vụ nhanh chóng mặt luôn hahaaa. Quán rất sạch sẽ nhưng tiếc là nếu để ăn bàn vip thì k có đâu huhuu. Mn nhớ đến ăn thử nhé",4
28,28,hotpot,"Nhà hàng nằm ngay mặt đường Lê Văn Thiêm nên khá dễ tìm và có chỗ để xe ngay trước nhà hàng nên khá là tiện. Quán khá to rộng, sạch sẽ, vì xung quanh là cửa kính nên có thể vừa ăn vừa ngắm cảnh xung quanh cũng như chụp choẹt sống ảo ^^ 
Món baba hầm rất vừa miệng, thịt không dai mà khá mềm. Sốt được nêm khá vừa, có một chút cay cay nhẹ, nếu như ăn cùng với 1 bát cơm trắng đặc biệt hợp luôn. À, quán còn có món sữa chua việt quất rất ngon, must try mọi người ơi.
Các bạn nhân viên đều phục vụ rất tận tình, chu đáo và khá nhanh nhẹn nên đồ của mình ra vẫn còn nóng bỏng miệng ~",4
29,29,hotpot,"M rất thích các món Trung, cũng đã đến 1 số cửa hàng bán đồ Trung tại Hà Nội. 
Cảm nhận về quán... nhân viên phục vụ nhiệt tình, bàn ghế sạch sẽ, có không gian riêng ở các phòng Vip và các bàn ăn bên ngoài. 
Món ăn lạ, vừa miệng, phục vụ nhanh. Tuy nhiên do món ăn Trung khá nhiều dầu, nên có thể bạn nào không quen sẽ thấy ngấy. Với m thì khá ngon, và có các món cay tê lưỡi.
Giá cả phải chăng. Có trà Trung Quốc, bia Trung Quốc và cả rượu. 
Có điểm khá hay là quán dùng Ipad gọi món, hiển thị tổng giá thành ngay trên ipad khi m gọi, nên có thể lựa chọn cân đối sao cho phù hợp....m khá thích kiểu này. 
Nói chung là Đánh giá 9/10
Lần sau sẽ lại tới.",5
30,30,hotpot,"Đã ăn ở đây được 4 lần, buffet 99k và 129k đồ đều đa dạng, phục vụ nhanh, cô chủ nhiệt tình, giá cả đồ uống cũng rẻ nữa. Sẽ còn quay lại nhiều lần (y) (y) (y)",5
31,31,hotpot,"Nhân tiện 8/3 mình với bạn có qua quán ăn thử. Trước khi đi có xem review trên foody thấy ổn. Chắc ngày lễ nên đông, ngột ngạt, ồn ào kinh khủng. Mình gọi lẩu thái thập cẩm 159k, có sườn sụn, ba chỉ bò, ếch, nấm kim châm, chấm hết ko có rau. Hỏi đến lần t3 cô chủ quán mới bảo hết rau. May mà đi có 2 người. Haizz. Gọi thêm đĩa chó hấp + dồi rán. Tóm gọn lại đồ ko tươi, ngay cả thịt chó cũng ướp lạnh cỡ mấy ngày rồi. Rẻ đi đôi với chất lượng.",1
32,32,hotpot,"nằm trong chuỗi nhà hàng 7cua, mình cứ ngỡ đến đây sẽ thấy logo quen thuộc nhưng ko phải mà thay vào đó là cửa hàng bán thịt chó ở tầng dưới, bên trên tầng là dành cho lẩu 7 cua buffee, ăn ở đây thì giá sẽ rẻ hơn so với trên trung tâm 10-20k nhé.
vẫn là nước lẩu đượm đà, gọi đồ theo món hết lại gọi có tôm, bạch tuộc, ba chỉ bò mĩ... khá nhiều, khách ở đây ko đông nên đồ lên cũng khá nhanh, nhân viên gọi cái là nghe ngay.
tuy nhiên quán cũng nên chú trọng làm đầu tư về mặt hình ảnh cho chuyên nghiệp hơn.
1 suất buffe ăn no căng như vậy tầm 150k/người cả nước",3
33,33,hotpot,"Có vài nhận xét về quán như sau :
- Không gian : là cái điểm trừ duy nhất ở đây,không gian không được đầu tư về tranh trí hình ảnh,chỉ đơn sơ mộc mạc.
- Chất lượng món ăn : phải đánh giá là tuyệt các bạn à.
+ nước lẩu thái : chua - cay - ngọt vừa miệng.
+ thực phẩm tươi ngon.
+ đầy đủ các món như trong menu
- phục vụ : do là làm kiểu gia đình tự làm nên cũng đánh giá tạm được.
Cũng được chủ quán tâm sự là : do gia đình tự mở,không muốn bỏ nhiều chi phí vào đầu tư hình ảnh không gian mà quán chỉ chú trọng vào đầu tư chất lượng món ăn mà thôi.
Do mình chỉ thích ăn sụn non với bò mỹ nên chỉ gọi 2 món đó,hình ảnh là lần mới đây nhất quay lại thử nước dùng cáy ( cua càng đỏ) của quán thì đánh giá nước ngọt - đúng chất là cáy nhưng nếu có nhiều gạch nữa thì quá là tuyệt vời.
Chắc chắn sẽ quay lại.",4
34,34,hotpot,M gọi vịt ở đây đc 1 lần và chắn chắn k quay lại lần nữa. Vịt quay k kĩ. Trắng trờn trợt. Hộp vịt mà ứ nhiều mỡ bên dưới. Vì trắng nên như nửa là thịt luộc nửa là thịt nướng. Quên k chụp ảnh lại. Sẽ k quay lại,1
35,35,hotpot,"Mình đặt trên now 2 phần nửa vịt quay và nửa vịt luộc của quán vì thấy review ổn nhưng rồi đều thất vọng khủng khiếp, vịt quay toàn mỡ, quay chưa kĩ mở hộp ra mỡ ngập đáy hộp( hình bên dưới mình đã vớt thịt ra vì dính mỡ nhiều). Vịt luộc thì quán chắc hẳn đã cho vào tủ lạnh để vì mình thấy miếng thịt rất lạnh, lúc vừa nhận hộp nguội ngắt, cũng toàn mỡ vịt chứ ko thấy thịt đâu, mà kinh khủng hơn là nó đã có mùi ôi??? Chẳng hiểu sao quán lại bán cho khách như thế được nữa ??? Điểm duy nhất vớt lại có lẽ là túi rau thơm to, tươi nhưng mà thịt như thế thì còn ăn uống cái nỗi gì :) 
Hôm nay lại sinh nhật ông xã mình, thật sự không còn gì để nói!
Chắc chắn sẽ ko đặt lại nữa!!!",1
36,36,hotpot,"Có lẽ hôm nay quán quên ướp gia vị cho vịt với cho muối vào canh hay sao mà ăn gì cũng thấy nhạt (mình là đứa ăn nhạt)
Có mã giảm giá nên chấp nhận được !",4
37,37,hotpot,"Vịt nướng ở đây nhồi mắc mật nướng nguyên con trên than hoa nên ăn rất ngọt thịt mà vẫn mềm, không bị khô như nướng Vân Đình. Mình thích ăn kiểu vị ngọt tự nhiên của con vịt chứ không phải kiểu đậm vị tẩm ướp gia vị nên rất mê vịt ở đây. Ngoài ra có vịt rang muối cũng rất ngon, muối thơm lắm ý ko như mấy chỗ mình đã từng ăn. Quán kiểu gia đình nên rất thoải mái. Hợp nhất là các anh đàn ông thích nhậu. Quán mở cũng muộn nữa. Có lần bọn mình ngồi quá đà đến hơn 2h sáng cũng được luôn hihi",4
38,38,hotpot,"Chồng mình là đầu bếp nên rất kén vậy mà bạn ý bảo là lâu lắm rồi ko đc ăn con vịt nào ngon như này ^^ đảm bảo ko làm các bác thất vọng. Thịt vịt mềm thơm và ko có tí hoi nào. Giá cả cũng rất mềm ạ ^^ cả nhà nên order nhé ❤️ vote cho 1 quán bán hàng có tâm ạ 😍 canh măng tiết cũng ngon, tiết dai thơm ko bị khô ạ 😍",5
39,39,hotpot,"Mấy suất buffet ở đây thuộc type giá rẻ mà chất lượng cao lắm nha. Mình đi ăn 4 người mà được free 1 suất. Tính ra có trả tiền 3 thôi. Chia ra mỗi đứa có 150k à ))) Ăn đúng sướng mồm vì là buffet, mà còn ưng cái hầu bao, ví tiền lắm luôn đó
Tôm tươi, thịt mềm, nẩm lẩu các thứ Oke lắm luôn
Có dịp qua thượng đình sẽ ghé thêm quán lần nữa. Đỉnh cao!",5
40,40,hotpot,"Thật sự mà nói quán này chỉ được 1 điểm trên thang điểm 10:
- Ngồi đợi 30 phút chỉ mang được 2 lon nước ra, không mang theo đá
- Gọi đồ hỏi bao giờ được thì nhân viên chỉ bảo em không biết (trong khi đó đã đợi khoảng 20 phút)
- Đợi được 45' thì mình bảo nhân viên hoãn đồ và đi xuống và có hỏi thanh toán thì hết 30k cho 45' ngồi đợi :)))",1
41,41,hotpot,"Thấy rate gần 9* mà mình nghĩ không được tuyệt như thế dù mình là đứa ăn uống tiêu chuẩn khá thấp )))
- Đồ ăn bình thường, vì giá rẻ nên không đòi hỏi nhiều. 
Tuy nhiên:
+ Menu ghi set 139k rất nhiều đồ nhưng nhiều món nếu không gọi thì k hề định mang lên. 
+ Nấm kim lại tính riêng tiền, rau chỉ có mỗi rau muống và mồng tơi, và tôm thì chỉ được gọi đúng 1 lượt, tính ra 1 người chỉ được ăn 1 con??
+ Trà Thái chẳng phải trà Thái, không biết mô tả nó là trà sữa vị gì nữa.
+ Dưa chuột vô cùng héo, còn kiểu cắt gấp khúc mấy đoạn, thế mà vẫn mang để ra bàn cho khách ăn??
- Phục vụ: Không biết có phải do nhóm mình đông lại ngồi tầng 3, gọi thêm nhiều không mà gọi 5 món thì chắc mang được 2 món, và nhiều lúc mất hút luôn. Mặt không biểu hiện gì nhưng hành động là kiểu không muốn phục vụ tiếp!
- Bonus: Đệm ngồi bệt nhìn khá bẩn và cả nhóm mình phải ngồi hẳn xuống sàn.
Nói chung là tệ, và sẽ không quay lại.",2
42,42,hotpot,"Lẩu nướng Sài Gòn cho anh em Thanh Xuân đây, tha hồ ăn mà không lo về giá. Quán có 3 tầng ở ngay mặt đường thượng đình, khá rộng rãi, phục vụ rất nhanh lại còn có view nhìn ra sông nữa. Ở đây có buffet lẩu nướng giá chỉ từ 129k - 159k là đã có cả 1 bàn đầy ắp đồ, cả hải sản và thịt các loại nhé. Nước chấm cũng vô cùng đặc sắc, thịt đã được ướp rất thơm ngon rồi quện cùng nước chấm còn tuyệt cú mèo hơn!!",3
43,43,hotpot,"Ăn chỗ này mình thấy ngon, đồ ăn rất ok nhiều món, nước lẩu chua chua cay cay, đặc biệt là nước chấm nướng nhá mình ăn mà xin nhiều nể quá",5
44,44,hotpot,"🤩Hôm trước có đặt ăn Sinh Nhật ở quán, đồ ăn ngon, không gian đẹp, cảm ơn quán đã tặng bánh SN và hoa.🤩🤩🤩",4
45,45,hotpot,Nhà hàng này món ăn ngon. Ra đồ nhanh.nhân viên nhiệt tình .giá cả phải chăng tóm lại là rất ok.mình rất thích. Có dịp mình sẽ lại ghé quán ủng hộ,5
46,46,hotpot,"Mình đã ăn ở quán này đồ ăn rất ngon , giá lại rẻ rất phù hợp cho các bạn học sinh và sinh viên ăn mà không lo về giá nhé 😂😂😂 lại còn đc ăn buffe thả ga gọi đồ không giới hạn nè !",5
47,47,hotpot,"Hôm ăn đây thấy cũng được, thưc đơn nhiều món, giá thì tầm 129k người ăn thoải mái, no căng cả bụng...đây mình kết nhất món nướng được ướp đồ ăn rất vừa miệng nước chấm rất ngon",5
48,48,hotpot,"quán đẹp đồ ăn ngon, sạch nhân viên chủ quán nhiệt tình vv",5
49,49,hotpot,"🐵 Quán này là quán của bà con một người bạn mình, bọn mình nếu muốn tụ tập uống rượu thì sẽ ra đây. Quán có 1 tầng và một tẩng lửng ngồi bệt có điều hòa.
🐵 Bọn mình đến đây thường hay ăn lẩu và uống rượu. Mấy lần trước ăn lẩu riêu cua sườn sụn nên giờ gọi lẩu gà. Lẩu gà cho rất nhiều gà, gà chắc thịt ăn ngọt và ngon. Nước lẩu ngọt và cho nhiều váng đậu nên mình rất thích. 
🐵 Một nồi lẩu kèm sườn sụn mà 6 ng ăn là no phè phởn. Sẽ ủng hộ quán dài dài.",4
50,50,hotpot,"🌹Quán này mới mở trên đường Khương Đình, quán có biển hiệu màu xanh rất bắt mắt. Không gian quán hình ống, có 2 tầng khá rộng rãi. Tầng 1 là ngồi bàn ghế k điều hòa, còn tầng 2 là ngồi bệt điều hòa.
🌹 Quán có khá nhiều món từ cơm, bún cho đến lẩu. Bọn mình đến ăn buổi tối gồm 9 người. Các món gọi gồm lẩu và chả nem mà ăn bao no luôn. Nồi lẩu to nhiều riêu cua, thịt bò và nấm. Rau cũng to ứ ự. Nước lẩu vừa vị, ngọt thanh. Chả thì có cả tôm mà lại gọi là chả rau nên mình thấy lạ, có điều món này ăn rất ngon và mới. 
🌹 Phục vụ nhanh nhẹn, giá cả rất yêu thương luôn. Tầm hơn 100k/ng là no bét nhè.",4
51,51,hotpot,"Lẩu bò thì chỉ có 1 loại bò; hải sản đắt hơn và toàn mấy thứ ôi, mực bé tí, nhũn nhèo, ko có cá lăng như quảng cáo. Nói chung là ko bao giờ quay lại",1
52,52,hotpot,"Đôi ba lần đi ăn
Không gian quán cũng rộng. 
Thị bò hơi mỡ. Ăn nhanh ngán lắm
Nhân viên quán cũng nhiệt tình",4
53,53,hotpot,"💰 ~120/người
📍Không gian: khá dễ tìm, có 2 tầng. Ngoài là quán lẩu thì đây hình như còn là quán nhậu thì phải. Quán rộng rãi, nhiều chỗ ngồi, decor tông vàng kiểu ấm áp.
🕴🏻Nhân viên: gọi đặt chỗ rồi nhưng đến vẫn phải nói đi nói lại vì bạn nv quên ghi. Thái độ không nhiệt tình lắm, thỉnh thoảng còn quên đồ khách gọi.
🍴Đồ ăn: Bọn mình gọi buffet 99k, đạt bàn tablenow còn 89k, gọi thêm nước 20k nữa. Các quán lẩu kiểu thế này giờ nhan nhản. Mình đánh giá cao chỗ này hơn lẩu Phan. Bọn mình gọi lẩu thái, nước lẩu khá ok, ít ra còn rõ vị chứ không nhạt nhẽo như những chỗ khác. Ba chỉ bò không quá nhiều mỡ nên cũng không nhanh ngán lắm. Tuy nhiên đồ nhúng lẩu thì không được đa dạng lắm chỉ có mỳ, rau, quẩy, váng đậu thêm đĩa dưa chuột nhìn hơi tã. 
💡Đồ ăn tương xứng với giá, 99k nên cũng không đòi hỏi quá cao.",3
54,54,hotpot,"Nhóm bạn mình hôm trước có qua đây ăn buffet lẩu 99k, mình đến buổi trưa nên khá vắng khách. Nước lẩu kiểu chua cay, nhưng mình ăn thấy hơi nhạt. Thịt bò ăn ổn, lên đồ nhanh, liên tục. Rau,m khá đa dạng và tưoi, có nấm kim châm và nấm tai để nhúng khá ngon. Ở đây có miếng váng đậu và quẩy to lắm nhé, ăn mãi mới hết 1 miếng 😂
Ở đây giá khá ổn nhưng các món ăn kèm thì hơi thiếu đa dạng, có mỗi đĩa salad dưa chuột mà lại hơi hơi đắng.
Nhân viên phục vụ nhiệt tình, nhanh nhẹn",4
