,Unnamed: 0,category,text,star
13,13,drink,"Trà Sữa Gong Cha - 56 Lý Thường Kiệt

Không gian quán tại cơ sở Lý thường kiệt khá ổn, gần phố đi bộ nên cũng khá đông, nhất là vào những ngày cuối tuần thường rất đông, quán khá sạch sẽ, thoáng mát.

Nhân viên ở đây phục vụ cũng rất chu đáo, làm đồ cũng rất nhanh.

Mình gọi xoài đá xay 58k, tuy nhiên đá hơi nhiều nên thành ra hơi nhạt. Được cái cũng sử dụng xoài tươi nên khá ok. Với giá cả như thế này thì mình kỳ vọng 1 ly đá xay chất lượng hơn nữa :((

Còn về ly còn lại mình không uống nên không cho ý kiến, thấy bạn mình bảo cũng tạm ổn",3
14,14,drink,"Mình mê mấy món dâu của Gongcha thế không biết 😂😂 mấy món dâu của Gongcha có vị ngậy, béo, tựa tựa như sữa dâu mà có thêm ít vị trà hay sao ý, nên là dễ nghiện chứ không dễ ngấy như sữa dâu bình thường
Và chắc là do cả các pha chế nữa. Món này dạng đồ uống đá xay, cũng dạng ít ngọt nhưng mà vẫn nên giảm ngọt nhé. Trên có 1 lớp creme. Mà creme của Gongcha đặc trưng là có vị mặn mặn, góp phần chữa ngấy cho đồ uống 😎 món này ngon lắm nha",4
15,15,drink,"Vị trí nằm ngay gần phố khu phố đi bộ nên cực kỳ đông khách . cả khách du lịch và giới trẻ mình thấy đến đây uống cũng khá nhiều
 về chất lượng của gong cha thì nói chung là cũng đã được khẳng định rồi ,được khá nhiều người tin tưởng ủng hộ 
mình hay uống trà sữa trân châu ở đây kha’ ngon ngậy và béo lắm. Trân Châu làm cũng rất vừa vặn , dai gion tầm 50k/ly nhé
nhân viên lịch sự nhanh nhẹn 
quán có không gian hơi nhỏ nhưng ngồi cũng khá thoải mái 
sẽ còn quay lại chỉ có dịp mỗi lần lên bờ hồ",3
16,16,drink,"Gong Cha - Lý Thường Kiệt

Nằm ngay gần phố đi bộ nên lâu lâu cũng ghé qua uống, đồ uống mà mình thích nhất ở đây là trà sữa xoài (51k). Cứ món gì có xoài là mình lại rất thích, vị trà sữa hòa với xoài thơm thơm, ngọt ngọt, ngửi thôi cũng thích ấy! Với cả trà sữa okinawa nữa. Trân châu đen ở đây cũng rất ngon, mềm dẻo.

Không gian quán sạch sẽ, thoáng mát, đa số là mình mua mang đi hoặc ngồi xíu rồi đi.

Nhân viên quán làm đồ nhanh, chu đáo và vui vẻ.",4
17,17,drink,"Chất lượng trà sữa ở Gong Cha không làm mình thất vọng 😊 thích uống trà sữa ở đây ghê
Matcha Stawberry Cream giá không cao, vừa phải nhưng không có giảm giá 😂
Vị trà sữa Matcha thơm ngậy. Thích mê luôn. Nên giảm ngọt vì lớp kem khá ngọt. Lớp kem dâu khá nhiều, độ sánh vừa phải, màu hồng nhạt rất hấp dẫn, hơi ngọt quá nhưng mình kiểu bị nghiện ý 😂 thử một ít là muốn ăn hết, còn muốn cả double nữa. Trân châu đen khá nhiều nhưng hơi nhạt vị, dai dẻo 😊",4
18,18,drink,Mặc dù đang cách li với trà sữa... nhưng mà thấy Gongcha giảm giá 30%% lậnn lại phải oder luônnnn,5
19,19,drink,Good. Delicious food. Comfortable enviroment. Good staff. Thank you Gongcha Coffee ❤️👍🏻,5
20,20,drink,"Lâu lắm ko đi uống gongcha. Quay lại đúng là vị ngon như ngày đầu. Giá thì trung bình từ 40-60k/ 1 cốc bao gồm topping. Trước mình hay gọi trà bí đao kem sữa nhưng nay đổi sang trà đen kem sữa và thấy khá ok. Kem béo sánh, có chút vị mặn hòa quyện với trà đen ngọt dịu mát mát. Mình để 50% đường 70% đá thấy vừa miệng. Alisan kem sữa có phần nhạt hơn trà đen, ai thích kiểu thanh mát thì có thể thử. Bảo vệ ở đây nhiệt tình, dắt xe giúp khách. Không gian vừa đủ trong 1 tầng, decor nhẹ nhàng sáng sủa. Mình thấy quán buổi tối cũng ko đông lắm nên cảm giác thoải mái ko bị ồn.",4
21,21,drink,Lỡ tay đặt 100 đá giữa lúc trời 14 độ C. Sau 1p gọi lại ngay quán báo đã làm ko thể đổi. Biết là do mình lỡ tay nhưng mà vẫn cảm thấy bực mình,2
22,22,drink,"mua được deal 0đ.mất 25k ship
alisian kem chese.mình uống thử thôi vì bt gongcha đắt.nói chung hôm đấy kmao.trà k có vị ngọt đường nhiều,kem chese nhạt không có gì đặc sắc.
k biết có phải km nên làm ẩu k.chứ nếu bt mà như thế thì k bao h mua lại",3
23,23,drink,"Gọi qua grabfood được giảm 80k nhé.
Về hình thức: đẹp, bắt mắt. Kiểu nhìn hoàng gia ý :)))
Chất lượng: mình gọi trà sữa 3j (trân châu đen, pudding trứng và thạch đen). Cá nhân mình thấy nhạt. Nhưng có nhiều vị khác gọi chỉ 30% đường thôi mà lại ngọt k uống được. Chả hiểu sao.
Giá: tầm giới trung lưu. Các cơ sở chính hãng đều k hay thấy có giảm giá",3
24,24,drink,"- Địa điểm: hồi đầu ít cơ sở đi phải xếp hàng lâu. Giờ Gong cha cx nhiều cơ sở nên cửa hàng bé vẫn khá ok, trang trí cũng tương đối ổn. 

-Đồ uống: đây là ảnh đi hôm 14/10. Lúc đấy đang là new drink. Uống cũng khá ok, nhiều pop corn hơn mình nghĩ

- Trà sữa Gong cha giá cũng không rẻ nhưng thuộc top 1-2 trong các hãng trà sữa. Nên có đắt chút thì thỉnh thoảng uống cũng không phải vấn đề lớn.",3
25,25,drink,"Trong hàng vạn tên tuổi thì có lẽ cái tên này được đánh giá cao nhất, vị đậm đà rất tới, các em phục vụ nhiệt tình và chiều khách, giá hơi chát tý ^^ mong các chi nhánh đều như nhau",4
26,26,drink,"Gongcha đồ uống phải nói là siêu siêu ngon ý, mình cũng thấy ở cs Lí Thường Kiệt hương vị ngon nhất 🙆🏻‍♀️

Về không gian: vừa phải, có chỗ ngồi nhưng không rộng lắm, ít chỗ để xe, mình thấy hợp mua mang đi hơn

Về nhân viên: bình thường, không khó chịu với khách

Về đồ uống: 10/10 mình thích trà ở đây hơn là trà sữa. Mình đã uống tính ra phải hơn trăm cốc Gongcha rồi (để tích thẻ thành viên hồi mới có thẻ )))) và highly recommend Trà xanh kem sữa thêm trân châu trắng ạ. Uống xong là phê luônnn

Về giá: khoảng 40-60k/cốc. Mình thấy nhìn về mặt bằng chung không đắt lắm, tương xứng với chất lượng.

Ngoài ra thì trà alisan, trà olong cũng rất ngon cả trà sữa earl grey nữa. Về các dòng ở những đợt nhất định thì mình thấy Trà sữa Xoài và đặc biệt là Popcorn Latte cực ngon ạ, nên thử 1 lần 👏🏻",4
27,27,drink,"we’ve been falling in love with Taiwanese boba drink for such a long time by now, and we could say that Gong Cha is 1 of the best so far. so sad that they don’t have it in the US yet, but we are so happy they at least have it in VN.",4
28,28,drink,"Đồ uống oder giảm 30% đường tức là 1/3 đường nguyên bản thôi mà uống k nổi vì nó ngọt lịm . Xoài matcha k ngon , cảm giác nó bị bột bị bã . Mình uống tất cả các hãng trà sữa và trà sữa ở gc mình cảm thấy ok thanh thanh cảm nhận đc vị trà khi mix với sữa rồi . Nhưng đồ uống new này của các bạn thạt sự chả ra gì",1
29,29,drink,"Cũng lâu lắm r mới uống lại gongcha, trước thì ngày nào cũng phải uống Alisan Kem sữa thêm trân châu trắng, kiểu nghiện luôn, rồi đợt đó có hãng Sharetea ra HN, lại phải lòng a Sharetea, xong 1 loạt các hãng khác và nổi trội là The Alley và YiFang nên quên lãng mất Gongcha từ khi nào k hay.
Rồi nghe tin đâu Gong ra nhiều đồ uống mới, từ xoài đến dâu đủ kiểu vị, cứ bảo tạt té qua uống r cũng quên béng mất, hnay nhớ ra đặt cốc Strawberry thử xem sao. 
Cảm nhận đầu tiên của mình là ngọt, mình là người k thích uống quá ngọt nhưng lúc đặt thấy chọn 30 đường tưởng ok r hóa ra vị ở đây là mặc định k giảm đc, mình nghĩ là do siro nên k cắt giảm đc. Nhưng lúc mình hòa tan để cho tan 1 chút thì uống vừa miệng và ngon hơn, rất thơm. 
Tiện thể đặt thì đặt luôn thêm cốc trà xanh thêm 3 topping uống ngập họng, đúng là uống trà nó vẫn thanh và mát hợp với thời tiết hơn hihi.",4
30,30,drink,Chẳng hiểu sao uống trà sữa chân châu hút cái ống hút này nữa. Không hiểu lsao để hút được chân châu 😪😪😪😪,2
31,31,drink,"Trà sữa Gongcha - 56 Lý Thường Kiệt
Mình thì hay uống trà ko sữa bất kể thương hiệu nào, nên mình gọi thử cái Chanh Ai-yu mix trân châu trắng ngon lắmmm ăn vui mồm, còn mấy đồ có sữa mình thấy bthg, giá khoảng 50k/cốc size M 1 topping chát phết",4
32,32,drink,"Mình thề đây là cốc Gongcha tệ nhất mình uống 
Đã order 70 đường 100 đá nhưng uống siêu siêu ngọt 
Không có một tí vị trà nào mình order trà alisan creamchesse món quá nổi tiếng rồi nhưng chưa lần nào tệ như lần này 
Trà quá tệ luôn, may là creamchesse còn kéo vớt được chút chứ không chắc mình đến nước đổ đi vì quá ngọt
Lần sau chắc không bao giờ mình thử lại vị này nữa và nhất là ở Lý Thường Kiệt",2
33,33,drink,"Phố lên đèn là lại tấp vào Gong Cha. Gong Cha vốn luôn giữ 1 vị trí nhất định trong lòng fan trà sữa nói chung và mình nói riêng. Phải nói vị Gong Cha rất đặc biệt và tinh tế, trà thơm, sữa ngọt vừa, kem cheese đặc sánh, mịn, và bùi tất cả hòa quyện làm nên hương vị rất riêng. Sẽ luôn ủng hộ Gong Cha nhé",4
34,34,drink,"Gongcha là thương hiệu trà sữa quá quen thuộc đối với giới trẻ Hà thành rồi. Mỗi lần mình tới quán là đều đông nghịt người ở đấy. Thậm chí có mấy lần còn đợi mãi không có chỗ ngồi đành mang về.
Về không gian: Theo mình Gongcha LTK nên xây thêm 1,2 tầng nữa để phục vụ khách và không gian cũng không bị bí bách. Ở quán có gương chụp ảnh sống ảo mình rất thích nhưng không gian hơi bí.
Về đồ uống: Menu của quán cũng khá đa dạng. Theo mình thấy nếu biết chọn đồ uống và điều chỉnh đường đá thì Gongcha là một loại đồ uống ngon. Có thương hiệu nên đương nhiên giá cả cũng khá mắc khoảng 50k-70k thì phải. Nói chung mọi người nên thử cho biết nếu ai thấy hợp có thể uống lâu dài.",3
35,35,drink,Mọi khi hay oder máy của mình k vấn đề gì.Hnay lấy máy của con để tải app về đặt GongCha.Oder lù lù ra như thế mà đk ship 2 cốc trà sữa earl grey mà mình chưa bj uống.Trời mưa tối nên ship mang đến mình k để ý và vào nhà con mình hỏi mẹ đặt trà j đấy mình mới bít là nhầm.Gd cho cskh và chờ trong khoảng 15’ mới đk bạn ý gd lại kêu k gọi dk cho cửa hàng và lại bảo chờ.Mình search sđt cửa hàng Gongcha lý thường kiệt gd thì bạn ý bảo chờ đổi.Ok chờ.Và kết quả sau khi đk ship đổi mang vào nhà lại thiếu kem sữa ở cốc trà sữa trà xanh 😡.Gd cho cskh tỉ lần k đk và gd lại cửa hàng bạn ý bảo để lại sđt để lần sau đặt trực tiếp cửa hàng thì bù lại cho mình.Thế có nghĩa lần sau uống k cần đặt qua app foody 😒,1
36,36,drink,"Tối mát mẻ mình và bạn ra Gongcha Lý Thường Kiệt ngồi. Vì mình quen với Hoàng Đạo Thuý to đùng nên thấy view ở đây khá bé và ít bàn. Nhân viên thân thiện. Bọn mình gọi Trà alisan kem sữa trân châu trắng và trà sữa trân châu đen. Kem sữa ở đây ngon, ngậy là điểm mình thích nhất. Tuy nhiên hôm đến quán cảm giác cốc alisan hơi có vị chua cũng khồng biết tại sao. 😕 còn cốc trà sữa trân châu đen thì lại thơm ngon :))). Quán pha đồ rất nhanh, mình đứng đó 1 chút thôi đã có đồ luôn dù quán cũng đông khách. Chỗ để xe rộng rãi, nằm trên mặt đường Lý Thường Kiệt luôn nên rất dễ tìm.",3
37,37,drink,"Trà sữa thì ngon rồi nhưng nhằm bữa trân châu hơi cứng
Đôi khi 70% đường thì lại quá ngọt mà 100% đường lại có khi lạc.",3
38,38,drink,"Đến nhà chị họ chơi dc chị mua cho hai cốc trà sữa gong cha uống phê lòi khỏi ăn trưa luôn vì thực sự là no dã man 😂😂😂 uống cũng lâu rùi mà giờ nhớ lại vẫn còn nhớ hôm đấy no da man k thở nổi :))))
Mà nói đi nói lại thì cũng phải công nhận là kem mặn của gong cha vẫn là ngon như thuở mới bán ấy :)) giờ thì nhiều hàng quán trà sữa mọc lên rồi cũng kem cheese đủ kiểu nhưng uống tệ, k ngậy k mặn mà kem mặn ở đây thì ngon kinh khủng nhưng nên nhớ giảm đường :))",3
39,39,drink,Thái độ nhân viên hãm như chó,1
40,40,drink,4 a chi nhân viên chữi đuổi shipper những câu rat tục tiễu,1
41,41,drink,"Bị ấn tượng xấu 1 lần hồi khai trương G.C Xã Đàn nên h mới order lại và lần này thấy rất hài lòng ♡♡♡ order nhanh, kem chese đặc béo ngậy, vị trà xanh chát nhẹ rất ngon ♡♡",5
42,42,drink,"Trà sữa bây giờ càng ngày càng hot phải không mọi người, như một số bạn nói là ""Nhà nhà uống trà sữa, người người uống trà sữa"" :))
Fan của trà sữa cùng mình chia sẻ thương hiệu trà sữa ngon nhé. Với mình hình như GongCha luôn chiếm ưu thế, ko chê vào đâu được, mê đắm luôn. Mình rất hay gọi trà alisan kem sữa nhé..ai có cùng sở thích với mình không. 
Dạo facebook thấy bạn bè review nhiều cũng tập tành viết chia sẻ địa điểm ăn uống ngon và tốt.
Cá nhân mình rất thích Gongcha đặc biệt là 56 Lý Thường Kiệt, làm đồ nhanh và chuẩn, ko phải chờ đợi nhiều. Nhân viên năng động nhiệt tình còn tốt bụng nữa.
Mặc dù trà sữa ở đây đắt nhưng đắt đúng với thương hiệu và dư vị mà nó mang lại các bạn a. Uống 1 lần rồi lại 1 lần, cảm giác như bị thích và bị nghiện ấy.
Mình còn biết quán này nhận ship đồ, bạn nào chưa có dịp tới quán thì gọi điện thử nha.",5
43,43,drink,"Mình thì rát mê trà sữa và chỉ uống Gong cha thậm chí là uốbg rất rất nhiều, nhưng đây là lần đầu tiên mình phải đổ ly trà sữa đi. Trân châu thì bở, trà sữa thì có cái vị gì đó rất lạ. Như trộn lẫn nước rửa bát hay nước giặt j đó. Rất kỳ. Làm mình còn tưởng mình mua phải Gongcha đểu chứ. Cắc sẽ ko đặt lại chỗ này lần nào nữa :(",2
44,44,drink,"- Không gian: quán bé mà lại đông nữa nên càng chật chội, mình cảm thấy không thích hợp để ngồi lâu tâm sự trò chuyện
- Đồ uống: mình order Alisan kem sữa trân châu trắng và đây là lần đầu tiên mình không uống hết trà sữa. Trân châu trắng bình thường, không ngon như lời đồn
- Giá cả: vì giá thương hiệu nên cao hơn cái brand khác 
- Dịch vụ: nhân viên nhanh nhẹn
Sẽ không quay lại vì lần đầu luôn là lần quyết định mà ))",2
45,45,drink,"Trà sữa Gông cha. Thương hiệu đã khá là quen thuộc với các bạn trẻ. Là một quán trà sữa cực kì chất lượng với mùi vị trà đặc trưng riêng biệt với các quán trà sữa khác, đặc biệt là món trân châu trắng vừa giòn, dai, ngon thơm. Nay mình có gọi một trà alisan kem sữa kèm thêm trân châu trắng tầm 57k 😂 giá khá cao. Nhưng chất lượng cũng khá là phụ hợp với giá . Mùi trà ngon đặc trưng cùng với chút kem sữa thơm và nhai cùng trân châu quả là tuyệt vời luôn ạ. Nhân viên phục vụ khá là tận tình niềm nở.",3
46,46,drink,"Trà sữa gong cha - lý thường kiệt 😚😚😚

🌸 Hay có code delivery tặng vì đi ăn nhiều, đăt bàn nhiêu :)) nên là lại lấy code đăt tra sưa vê nhà uống cho đã hehe 😀😀 rẻ dc tận nửa giá thì còn gì bằng hihi 😀

🌸 Mình có order 1 trà olong kem mặn và 1 trà sữa trân châu đen ah ^^
Trà olong kem mặn thì cũng dc, kem mặn của gong cha thì ngon rồi, nổi đình đám một thời và đến giơ thì vẫn ngon ngậy như vậy 😚😚😚
Trà sữa trân châu đen thì bình thường thui, vị dễ uống, k giảm đường đá nhưng vẫn thấy vừa vặn không bị ngọt quá đâu ah 😀
Giá cả : cốc olong 47k
Cốc trà sữa trân châu đen 43k ✋",3
47,47,drink,Gongcha ở đây thì best rồi trân châu trắng ăn zòn ngon matcha thơm đậm vị :)) mỗi tội chỗ hơi bé lại hay phải xếp hàng thôi..,4
48,48,drink,"Có lẽ đây là quán Gongcha mình thấy ngon nhất trong các quán Gongcha mình đã thử . Có lẽ do nó là cơ sở đầu tiên nê có lẽ là ngon nhất trong các cơ sở ạ .
-- Vị trí quán nằm ở ngay 56 Lý Thường Kiệt nằm gần ngã tư và có chỗ để xe thoải mái khá dễ tìm . Không gian quán khá là ổn và đẹp 
--- Nhân viên : khá là thân thiện và nhanh nhẹn 
--- Đồ uống :Mình thấy đồ uống ở đây khá là ngon . Đồ uống đậm vị , đặc biệt kem mặn ở đây rất ngon và không quá ngấy và độ ngọt vừa phải . Trân châu ở đây khá là ngon mềm dẻo không bị khô. Trà ở đây khá là đậm vị không bị lạc . 
-- Nghe nói ở đây có đồng nóng nên nhất định lần sau sẽ quay lại thử đồ nóng ở đây 
-- Giá tầm 45k đến 60k",3
49,49,drink,"Gong Cha - Lý Thường Kiệt là cơ sở đầu tiên của Gong Cha mở tại Hà Nội nên nó vẫn có gì đó khác hơn các cơ sở khác, đứa con đầu lòng thì bao giờ cũng được ưu ái hơn cả mà.
🎈 Vị trí: Quán nằm ở 56 Lý Thường Kiệt, dễ tìm lắm, nằm ngay gần ngã tư, chỗ để xe rộng rãi. Decor của Gong Lý theo kiểu chảnh chảnh ý, tông màu trắng là chủ đạo, có một tầng thôi nhưng mà chỗ ngồi khá thoải mái.
🎈 Nhân viên: phục vụ nhanh, chuyên nghiệp, tươi lên một chút sẽ ok hơn.
🎈 Đồ uống: Mình vẫn luôn là fan trung thành của Alisan! Trà Alisan kem sữa hay trà sữa Alisan đều best! Vị trà thơm đậm đà, thêm kem sữa hoặc kem chesse rồi combo trân châu trắng đen là tuyệt vời. 
🎈 Giá cả: ~50-60k/ cốc",5
50,50,drink,"hôm nay now.vn chạy đồng giá gongcha cho nên là đặt ngay, đồng giá 35k chưa kể topping nên là gọi 2 loại topping liền có mỗi 55k/ cốc nhưng mà cả ship vào thì cũng là 77k )) tuy nhiên là trà vẫn ngon như lời đồn luôn, không chê gì hết. Mình gọi alisan cheese milkfoam. Trà của gongcha thì vẫn ngon thế, rất đậm vì trà luôn, cheese thì cũng ngon và ngậy, thích ơi là thích. Công thức mình hay chọn là 70% đường 50% đá trân châu trắng trân châu đen nhưng hôm nay bị hơi ngọt.",3
51,51,drink,"Đã từng thử Gongcha ở các cơ sở nhưng thực sự ở Lý Thường Kiệt vẫn là chuẩn nhất. không biết có phải do uống ở đây đầu tiên không nhưng các cơ sở khác vị không ngon bằng. Kem sữa ở đây cảm thấy ngon hơn Milkfoarm. Vả lại ở đây khá ngọt hơn các cơ sở khác nên 50 đường cho bạn nào thích ngọt vừa nhé. Vị Caramel ở đây đặc biệt ngon hơn các thương hiệu khác nhé, còn Hokkaido thì rất vừa, earlgrey thì hơi chan chát vị trà mà thơm ngậy vị sữa. 
uống Gongcha còn ngon hơn khi được ship đến tận phòng bởi mấy anh shipper Delivery nhiệt tình thân thiện",5
52,52,drink,"Vẫn là món trà sữa mình ghiền nhất, kem mặn rất ngon và ngậy, độ ngọt 70% là vừa đủ, đá mình thì viêm họng nên uống ít 30% thôi. Và còn trân châu đen nữa. Rất mềm và dẻo. Hôm nào giảm giá 30% là mình uống liền. Lại còn miễn phí ships nữa, bạn ships rất nhanh và nhiệt tình. Mình hay gọi trà sữa tại cơ sở lí thường kiệt vì nó gần nhà mình. Cả nhà mình đều ghiền món này, từ người lớn 70 tuổi đến trẻ em 5 tuổi. Bạn nào chưa thử thì nên thử đi nhé, rất tuyệt.",5
