,Unnamed: 0,category,text,star
53,53,chicken,"Đặt hàng trên Now và hơn 1 tiếng sau mới có)) không biết lỗi của bên Now hay bên nhà hàng chuẩn bị lâu.
Đồ ăn được gói trong hộp đen có in sakura khá xinh, đóng gói cẩn thận, kèm đến 6 hộp sốt (mù tạt, sốt ngọt, xì dầu, mỗi loại 2 hộp).
1. Set sushi garden 1 - 299k
Set khá đầy đặn như hình! Điều đặc biệt là miếng sushi rất dầy, ko bé như những chỗ khác (vẫn vừa miệng). Sushi trứng cá ăn đậm đà, sồn sột ✌️ cá sống ăn khá tươi và ngọt. Sushi cá hồi phô mai thì vị của phomai chua chua ngậy ăn hơi dị và lạc quẻ. 
Các sushi còn lại: thanh cua, lươn nướng, tôm, trứng đều có cơm được rưới 1 lớp nước sốt (vị giống teriyaki) trước khi phủ thịt lên, thành ra vị khá giống nhau và đều hơi mặn ☹️
Sushi ở đây ko nên chấm thêm nước sốt gì (có thể chấm mù tạt) vì đều đậm đà rồi.
2. Bò cuốn nấm kim - 75k
Hiu hiu bò không bị hôi, nhưng mà siêu đậm luôn vì ngấm đống sốt (sốt nướng vị quen thuộc khi ăn nướng Nhật).
3. Bánh há cảo Gyoza - 55k
Vỏ bánh bị nát, ăn hơi bở. Nhân bánh khá ngon nhưng mà ăn khác hẳn vị ở cái quán ramen trong Vincom Nguyễn Chí Thanh ý :)) chả biết quán nào mới giống vị Nhật hơn 🤣

Tổng kết: giá cả ok, đồ ăn tươi ngon chất lượng được, trừ việc mình cảm thấy mọi thứ đều hơi đậm.",3
54,54,chicken,"Mọi thứ đều bình thường, quán dễ tìm, giá cả cũng oke với sinh viên như mình 👌 nhân viên rất lễ phép",3
55,55,chicken,"Gà nói thật là nó mặn... nó mặn như vị nước biển mà không còn hơn cả thế @@ chưa bao giờ ăn món gà chua ngọt nào mà chỉ có vị mặn là mặn @@
Bánh korokke tạm được thôi. Toàn khoai. K thấy nhân đâu. Có mùi vị cà ri klq lắm.
Canh miso thì ổn. Canh là thứ ngon nhất khi mua về 
Haizzzz",2
56,56,chicken,"Món ăn tươi ngon, giá cả rất việt. Mình đi 3 người mà ăn hết có 328k. Gọi theo khay tròn vừa rẻ vừa đẹp. Địa điểm đáng ăn.",5
57,57,chicken,Mình gọi sasimi cá hồi và cá trích ép trứng nhưng cá hồi ko tươi và cá trích thì quá tanh. Nước tương lạt. Ko có gì đặc biệt,1
58,58,chicken,Trên ảnh phần cơm bento có thêm 1 miếng cơm cá hồi và cơm lươn. Nhưng ship đến lại là trứng và thanh cua. Khác gi treo đầu dê bán thịt chó.,2
59,59,chicken,"Đồ nhật nhưng giá khá Ok,chất lượng thì tuyệt",5
60,60,chicken,Mình đi 2 người nhưng gọi hẳn set M5 :)) nên rất nhiều. Mình nghĩ set này rơi vào tầm 4 người ăn mới đúng :)) Nhưng mà mình thấy đồ ăn không có gì quá đặc sắc. Set này 500k nchung là tạm ổn. Mình có điểm cộng về không gian. Thoáng mát và thoải mái 2 tầng tuy tầng đầu nhìn có vẻ hơi tối. Bản thân mình thì thấy sushi ở đây có phần không ngon như ở let's sushi mình đã ăn trước đây. Và đồ ăn ở đây có phần hơi mặn nước chấm cũng không quá ngon.,3
61,61,chicken,Đồ phải nói là cực ngon. Nghiện sushi ở đây. Chất lượng phục vụ tận tình. Mở thang máy và đưa khách lên tầng chu đáo. Sẽ còn quay lại :))),5
62,62,chicken,Mình có 1 số góp ý nhỏ thế này đồ ăn ngon nhưng hình hôm đó đông khách nên đồ ra hơi lâu nhưng bù lại nhận viên nhiệt tình nên cũng chấp nhận được,4
63,63,chicken,"Đồ ăn ngon,trình bày đẹp sẽ quay lại",5
64,64,chicken,"Đồ ăn như mình cảm nhận khá là ngon qua hai lần ăn,nhưng mới gọi các set nên cũng chưa biết các món khác thế nào",4
65,65,chicken,"Sushi mặn,wasabi bị khô,k ngon.lẩu 250k nhạt nhẽo toàn rau được vài miếng thịt lợn.Nói chung là k quay lại",2
66,66,chicken,"Hôm trước có gọi ship về nhà ăn ngày mưa gió, mình cũng có đôi lời nói về quán
- Đồ ăn khá là tươi
-sushi cuộn chắc tay ăn vừa miệng ( mỗi tội sushi chiên có hơi ít bột chiên, mk lại thích ăn nhiều bột chiên )
-Bò cuốn nhìn ngoài thì mềm cắn ăn khá là giòn nước chấm ngon
Chưa đến quán lần nào nên chưa biết ko gian như nào, chắc sẽ đến quán ăn lần nữa.",4
67,67,chicken,"Đồ ăn ổn, khá là tươi, hộp đẹp, kín
Mỗi tội không hiểu sao ăn sushi mà các bạn lại có thêm nước chấm ketchup + mayonnaise 🤣 giống kiểu ăn kimbab ý, mình đoán là nhiều khách hỏi nên là auto cho luôn khách, cũng dễ thương 😋
Bữa mình gọi có mã nên khá ổn, chưa được tới quán nên ko biết ko gian thế nào",3
68,68,chicken,"⚖️ĐIỂM TRỪ: 

 - Nước sốt để chấm ngọt & chua quá gắt.
Nước tương rất mặn, mù tạt xanh cho vào cũng như ko, ko cay ko thơm gì cả.
- Mình gọi cả Gunkan, sushi, nigiri ăn đều bt. Cơm để cuốn ko khác gì cơm gạo tẻ văn phòng.
- Điểm cộng lại là ở bát canh Miso 10k rẻ tiền nhất.

⚒ Chưa kể bạn shipper ôm đồm các đơn giao cẩu thả thế nào về mở ra các miếng cơm cuộn dính nhân nọ với nhân kia vào nhau.",2
